"Step","Name: Prod-TD3-BC-noLN-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-noLN-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-noLN-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainAC10k-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-pretrainBC10k-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-pretrainBC10k-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-pretrainBC10k-hopper-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-hopper-medium - d4rl_normalized_score__MAX"
"262000","71.60230644322117","50.232985710656884","100.07884024116933","97.72498409733686","90.51995086751727","101.39456061791287","95.93115329070736","90.50032602338682","101.10558260644092","99.05417829126877","97.65206700210504","100.9026979518503"
"263000","77.09018881706213","53.480817205779175","96.57387083092085","100.57495422037213","100.47867684934528","100.70769744466364","98.96490987325005","95.15461348671683","101.1527738848994","98.50089359311363","96.0202228314149","100.66825554028934"
"264000","71.04768157969751","56.12886444187743","100.23275586333335","98.28880338152942","92.7193350519469","101.28671746793849","91.66018441121219","74.12598123897797","100.99805946366641","97.61945822765233","93.63401070059729","100.99237771650176"
"265000","70.31495098398811","35.97686323287894","99.90372989282312","100.75437725125796","100.63048108906159","100.9439484975479","97.20726054942735","94.76638134213846","101.0287365969903","100.25372348508832","98.34811248667513","101.25525929794566"
"266000","81.71792356892428","65.10595834999184","98.27810412912255","92.49875472360827","88.18877111040355","96.89351204970617","91.49120728950038","81.74792765759898","99.20650561266305","95.25087558069447","86.41531415113529","100.47470439384207"
"267000","78.71171931356838","66.73926311880814","100.52503145072227","98.4046797199379","93.60169902661241","100.83939695570143","91.57855569868458","77.22239811349776","99.9890453231752","100.15662035359274","98.404832544919","101.15864592104754"
"268000","81.92199590014621","68.26646199687248","100.39226759156772","100.81136765284641","100.64586201251664","101.04534955165265","98.20414075088979","93.08643353603532","101.01362395467189","98.52427351173645","96.17223062071486","101.09549238417605"
"269000","85.53334772403359","69.64770659440256","96.78223526913877","97.63573501309219","91.19857988448985","100.91727894861351","96.10012110839084","90.10835765916379","100.06600304484381","94.82275715203252","90.76353557601789","101.14115267467152"
"270000","77.7216142936585","62.76029065625558","100.53089694246947","97.31905354102287","90.18740700219894","101.46358634655297","93.09125809124954","87.78685113891306","97.11779551862348","91.92134079829775","82.28956294322981","101.02095997768284"
"271000","75.94652266826701","58.87768858803186","100.39035780888234","100.92881050583821","100.65322501170075","101.1692016962542","100.90922809007778","100.52231577789117","101.17195285203438","100.13413332556449","98.47913780861643","100.9955706850321"
"272000","76.5519616974539","37.19005746853851","100.08437676770068","98.31924458893228","96.7915727022956","100.99806602594488","85.56115107726265","68.21234453298426","94.49718992597373","97.38815846430005","93.34329677305357","101.08160424024774"
"273000","57.605090704145795","10.975184571841396","100.78604279773104","100.68747032177555","99.4244584850687","101.63122883976219","93.76531904541717","88.52799845344076","101.00272716192265","99.20257711404372","95.30352296436534","101.25359495647758"
"274000","65.39767880794757","38.03527971594209","96.02285270659488","99.07758264074323","95.32324324698357","101.1579180523688","95.56512986224904","94.1942952612223","97.60112971780936","88.4748125249097","80.66330994689366","97.02758471307398"
"275000","78.35338899105","53.42465082236748","99.87496092189683","100.74067898207448","100.24570897646221","101.29916295111474","98.775410210357","94.37944011503954","101.29281000516815","98.68835983344248","95.7772946232752","100.55951425711838"
"276000","78.58909035005826","59.15439529679954","99.83614195109477","100.81106746656083","100.63993963793583","101.0472091558795","94.52951730037644","82.96279723139811","100.32913227977328","92.35038080248319","75.84570353174198","100.69207497611356"
"277000","66.58349737279373","38.37585868931319","100.52814649053765","100.28993793540651","99.03248848207463","100.9738351922776","99.72890691411418","97.66601922616697","100.81723526303821","98.44384199429861","93.89910935668391","100.79715599352492"
"278000","76.3008967352461","59.97682145083017","100.64584346044079","100.96802496289713","100.73000519938178","101.17759200837821","99.59332529833547","96.82520151372685","101.37316004678969","97.90355520487473","95.61613495219544","100.56912859951119"
"279000","72.55580514591868","40.91503298451149","100.09965110340018","98.249758926832","93.29012714382239","100.77976376011055","98.40366094321843","93.87923181596837","100.88457753209359","100.872620799633","100.44323322561243","101.46630870099386"
"280000","64.20198417486269","33.35319636033575","87.35908349423207","100.98193908396024","100.7699560833929","101.20204337835989","92.9827131220233","87.53054615316044","97.91728734683323","96.88245898898653","90.80708172435135","100.90961744605688"
"281000","65.1626350233808","19.334287938179166","99.33080586017395","100.95661820255471","100.70297072639303","101.27676187824406","98.30332887179844","93.52910552827697","100.8611153143718","97.19559935683554","90.52739892040213","100.83922052313187"
"282000","59.55521527161569","14.597942986603806","95.61979199167922","98.23541816746446","92.90035515569802","101.16278312651099","97.21947745703382","92.67101946316959","100.69605232844123","86.87475707357851","76.90072173517758","96.78366245564897"
"283000","65.37267029017579","25.982970814000588","100.21526055629857","96.68347654582662","87.95608264485931","101.34359214095983","86.15866114020285","64.52868447860347","100.54866944295091","97.7470411367466","91.34918672024156","101.05792298637948"
"284000","68.58538128929548","29.841129286758942","98.45665959392547","97.94685116568739","94.92294098822485","101.01220746347866","93.93281827919613","80.59500988154895","100.6115831877409","99.30687629353595","98.41858064673566","101.01231964257119"
"285000","67.27022578462531","37.771091402659714","100.31001503782615","95.44679876165526","93.49670939492901","96.66724061396323","90.68666071998524","82.0659390405036","99.86088193588486","91.2654569589505","85.68535127568882","94.85485930723324"
"286000","63.88953582875791","30.322217958476067","100.5417165915269","98.68160250893654","93.90540484054742","101.24401551069626","88.76129703270533","65.2426889256793","100.76466087163736","98.27999235602853","96.85968843448562","100.8560094012492"
"287000","65.19983866564804","34.49199000862686","99.97312574143592","98.26795626553489","92.78741908192146","101.1564993783509","90.49095616848399","77.26013319349097","97.95485129193825","92.70553822309468","80.56628719953875","100.81585233871209"
"288000","71.6495977362025","40.89395743590271","100.37394475555121","100.44119926031142","100.31226130157238","100.69313289056161","93.38750824647043","86.37006816003786","98.70418424767816","100.90545842130483","100.80622097904039","101.0398434979485"
"289000","70.15167967135562","36.02660402821375","100.07108125351859","100.74162291338381","100.40573241417621","100.9370238294978","98.11069663355816","92.21387265738316","101.12643399381618","99.06287060155746","97.580849488195","100.3976769821578"
"290000","67.4880536250946","57.07265949688085","86.27919211382932","96.52099578376566","90.48265778795135","100.74313895159554","98.72458967185356","94.06176936275442","101.08580387488526","96.23225106893388","91.41394062809202","100.69727982255114"
"291000","73.87814508398277","44.47450398229995","98.50582822906426","101.06635434004734","100.77671559563169","101.54941607697694","94.92188361235996","84.76094924167838","100.38461463434069","97.01912450814454","88.77183396251782","101.31286032123322"
"292000","79.11386617744414","67.86536356034226","96.099897945608","100.31917211908831","99.17753595571797","100.98874769596267","99.41256772866389","97.05965444128873","100.59927172941924","96.34795674502213","92.06214175353024","101.31142462262248"
"293000","82.38149122828084","72.38651410579719","100.8552525402212","100.63126909808607","99.91943201832976","101.02601217006955","97.09242690769294","89.79548317047977","101.31882821954252","96.94397711334027","93.33033071903988","100.80264444159242"
"294000","71.78462120218092","55.99591302286322","97.70077960233309","100.79662592618251","100.63972628214518","101.03347289990012","98.72514506253223","94.9208128590851","100.67902726349196","93.03438755140762","79.87801837365353","100.23079904022283"
"295000","77.36526029194529","52.45516152964878","100.03895227796788","100.68961408983893","100.27444604180134","101.13276772677422","98.90855776285302","97.64559750231805","100.76578550739103","99.64896404518326","97.03634898636102","101.07237375833505"
"296000","66.37950440761263","57.386188357803825","83.62037371248663","99.25789064166445","96.36687313398336","100.87595423271488","85.55008739290287","72.32105029276634","95.42151643170214","89.09207329204996","72.03168629162661","99.32563696857827"
"297000","75.97564735608357","59.20359139268348","100.56273051438949","100.6399709932724","100.43985642877121","100.91854132239813","98.03674705828458","92.60178708108342","100.8008538360421","87.08193874722353","64.11239104498392","101.09085064010192"
"298000","73.16077536217396","57.53905407092329","91.26312704223757","100.93020571184324","100.41815182651943","101.22950442559812","85.10162763483352","67.93414087905265","100.79501304197551","96.88804114700905","94.00915827659308","100.02182674991037"
"299000","68.22382075331198","33.22071997873212","100.74648292818537","100.89866343257029","100.50870920873206","101.19371416676579","96.73775693628393","89.01565826204232","100.74818788010988","94.55090088098804","88.14404824806041","100.01586348456281"
"300000","57.103100337241216","35.56302214364108","73.17127181888125","94.44324805633515","90.24140766081273","100.9944841690178","88.8246059761438","86.13556307596858","90.89132621209903","87.93359175400089","77.84854417902838","98.67779903071985"
"301000","58.415171750635295","2.800860476714278","99.72022634907543","99.05714169061734","96.28394104481103","100.58412566006125","96.8310526891151","92.13121051039742","100.3303429217631","96.55589704344335","88.47186398624312","100.83335043841304"
"302000","53.04304146161848","2.6183959278893596","92.82661498336483","100.57547233625375","100.17979770554597","100.83714792042858","98.23723794376842","98.06576517358508","98.53691124882532","101.11037516157376","101.0523173589063","101.14411766864069"
"303000","57.86366473292086","2.3521267617370736","100.2597341633882","100.9469685377495","100.93295436360673","100.96746092058562","98.9288460809729","94.45018315303219","101.31270888309673","95.91970078719983","86.29752204359407","100.93607752287808"
"304000","54.89919151240493","2.1737300377697077","97.96223992365043","100.6548359812466","100.48235119364246","100.84354311846853","98.81223134321739","97.18794302880886","101.09241222760899","99.33305817984427","97.91031080127449","100.34033611822761"
"305000","50.070162905180695","2.2393410162309415","86.09464143565246","100.43493329295525","99.9406654036631","100.9981964645855","96.33486303143404","92.0038014106381","98.63227768475778","95.9390881274936","88.44489269510946","101.51156041250107"
"306000","56.90162880650536","2.5901454158081485","100.33400893743824","101.0204785813396","100.73885336412054","101.28625404537992","99.52136005518817","96.28917097861178","101.1384774024521","85.74844374227855","74.78301045778828","95.41120115335804"
"307000","58.20765580320571","9.126092239072465","100.54522052962167","99.31125506316845","96.49079653407314","101.03472748455171","99.70453815832688","96.93516118840242","101.29316284737394","101.02126314975862","100.90196767712638","101.09215789523134"
"308000","59.64819626354116","9.025323983493308","100.14795161038306","94.2045681451147","89.14899088403064","100.69884289003666","96.08134298237803","94.53220041940305","97.5388580639972","97.05585800155261","92.90501516797171","101.05256284227895"
"309000","59.411641667726684","9.23997608981662","96.15643660412434","100.8162930063931","100.58017615651235","100.97371363909129","98.79240188180528","94.52810347165514","101.13452108785903","100.8220768915263","100.62440579259044","101.15388489475437"
"310000","62.08987295734888","9.050044565565383","100.0323463703366","100.16913460009705","98.7932588955886","101.27028545519363","96.73681132809963","89.48603384665778","101.3150568844205","96.30011138984719","86.67247624874942","101.1239979195056"
"311000","61.27655713757434","9.23147035473947","95.38071500790095","101.14238548013827","100.72328646696118","101.68824350069352","99.81562902143283","96.89972767725415","101.486126272078","99.36070658280028","95.96189396206184","101.12368746686383"
"312000","58.28530034008231","9.2262088845687","100.3343310028542","101.08844720753261","100.8748616142721","101.31522614711376","94.08059702186976","80.55858852407502","100.87046350852455","98.63497901858601","94.19215266412174","100.9871542810154"
"313000","64.22159221564331","9.761332745261903","95.43289642613139","99.07557748123571","95.08385020090763","101.1126179568141","93.9179611320335","83.13110776871613","100.76012099191529","95.65206579497247","91.76962686330555","100.33556557794452"
"314000","56.75219947394203","9.691040786220244","100.25284349863584","100.6759598384848","100.53570652639927","100.95316955518211","99.59241076880245","97.31490349558759","100.77091837647257","101.17111097297914","101.1053965140744","101.28447235941465"
"315000","52.230641535925685","18.865737054873673","76.53431990349738","97.19331758063403","89.95286829235715","100.90483779450172","99.78743807090491","97.26991998355908","101.21797544708895","98.62515983384883","96.07366215147859","100.69901855989387"
"316000","63.140008119099434","9.720652094628841","100.18738327033579","100.15472704471352","99.08079689859349","100.72089540257056","91.06553512131062","77.60058201067561","100.72029023241225","98.78658031279531","94.7316385261241","101.01391900815122"
"317000","55.11362852618135","9.378775534821584","100.35318822808988","100.39564501279112","99.38951221531484","101.12305366027014","98.19205648645108","92.22320726376762","101.64051236105831","98.0491255852131","92.33372365858973","100.98209350166005"
"318000","58.06128615003928","9.247927781134765","91.7690493928704","100.79424075337023","100.74394738862051","100.84097397247915","98.36928761256858","93.68008906804593","100.82204188806803","93.40668320219527","78.21273737948033","101.41320269954792"
"319000","49.32469596846651","9.316798385437616","74.7064349988774","99.6030679587093","97.62853345265829","100.6832440865849","96.75853566736151","89.00473423894636","100.67893356656536","92.5437410289462","84.4107991609749","100.48849433723935"
"320000","54.87768288949326","8.842199140254902","94.23380821147221","100.80004329443096","100.6656154686854","100.93945449916852","95.88681995943081","86.320616849497","100.79571603745545","94.78368086608224","82.62325233362105","101.26565191603676"
"321000","60.05004184856324","9.059204025324233","100.14080676298028","98.93632695369398","94.81759287092467","101.4530475675644","97.20462144923778","91.23189982264519","100.53269160084706","90.92772464730531","77.0737980381524","98.03433552188896"
"322000","59.70616380084518","9.117585397230288","96.6364939858956","100.90829772039173","100.63655393119792","101.13431058619167","100.65784502616354","100.24106096767085","101.13840984035656","98.15873079992838","94.6021189845824","100.78573066499918"
"323000","62.635884679379615","9.051201774127254","99.44778890832316","100.75325891871891","100.26227266766679","101.15946334348142","100.99987953010695","100.90040483108518","101.09416158841304","96.36553865704832","87.61705377480757","100.99320262430523"
"324000","62.400327010181435","9.07659829033469","99.79694140041299","101.15361590037139","101.09818067163894","101.21615897590888","99.99597236733094","97.91285549762186","101.22142918872783","99.74511873472069","97.87925677487019","100.97011324026424"
"325000","55.69785155166762","8.92559720214807","99.27811804814503","101.0249694948165","100.94499328132127","101.13355424499484","98.39030880809878","94.00048823316128","101.27422671853562","95.853741135952","90.5207362222205","98.53587476691705"
"326000","61.6172644926882","8.934912332526826","99.78984848497291","100.7063691563468","100.47165705922174","100.88692254553912","97.3592577662369","89.9552737456866","101.88508118511372","97.68043818828615","93.01095502247637","101.02157845376763"
"327000","60.71246289351171","8.809325390530523","95.73314179367976","96.92745121430092","92.91144167163206","101.27930857240715","97.16702714865494","92.9415038039349","101.30265413374681","89.03056030589185","71.41053700822067","101.38025702596917"
"328000","55.645184582991874","8.866765074549107","86.51383119263994","100.8594281469854","100.47239755906165","101.0950967223458","94.78669660749023","91.19190746130803","100.85128013608052","98.93519608864506","97.66459280829672","100.6406837609681"
"329000","55.48317977377445","8.828185860969485","80.02243562594431","100.10766425931433","98.53691210786509","100.95008897857245","98.59937597339247","94.98616425799273","101.00025632999228","91.32722197568019","74.0766516688669","101.52659735243432"
"330000","53.34300220345728","8.717236160776034","88.52204033155343","99.3980547342425","98.20391051889735","101.03613694498037","100.4371512591054","99.3292916929081","101.02926926202873","96.71339175880927","92.91323608889473","100.98231191127674"
"331000","53.17009445073747","10.552627348724627","91.54225208516577","100.78150790537047","100.6722294814243","100.894236881928","98.46438653804812","97.0127661492541","100.65387116002475","95.23058864087018","86.60598421853895","100.46470005313866"
"332000","65.9926139789142","11.750763853597132","100.43394457862505","101.22855906790585","100.94422476173044","101.44118435244074","99.90779428738297","97.98690619295022","101.01863815166163","100.88847481321626","100.79494393853908","101.05316955475499"
"333000","60.353839097906665","10.093950604656191","98.76194054492792","98.60281818141283","95.59861306306617","100.87849966838345","97.1272634691857","92.1790420960405","100.44349568266327","97.76477461383467","94.40270077800183","101.27469853589818"
"334000","57.48548399939667","9.118305542691326","98.08664357864548","100.83941917595791","100.44680968794455","101.1051333482306","97.412042713704","94.34619915034963","99.8456329236804","84.4039042331952","64.20602562147903","100.57168770069087"
"335000","60.03559085525737","9.690737652052546","100.42049462349179","100.90606876570996","100.53587588922271","101.19847465404578","97.49566078433452","94.28810304451451","99.98062597743453","97.83851753437962","93.16851686243616","101.53567378415455"
"336000","62.45480351509527","10.35901552831878","99.55634827825459","100.6589005906476","100.50332828206881","100.76646730141374","100.74475112898615","100.642875122285","100.83603163807588","100.85499556097044","100.63853669678548","101.026216058647"
"337000","61.99904263147008","8.558858943210652","99.22090192143833","101.01459085317295","100.7291403344041","101.47170797502667","97.0490213349949","91.77156875512364","100.6937520935294","100.85734772471181","100.0061333828673","101.3578839316277"
"338000","58.14073399364821","10.629377084106139","100.76847169832786","100.62088793602707","100.12229728754835","100.89285317212821","98.56421512850852","94.2254756422586","100.9349389299878","98.69916704138892","93.59280944425585","101.38142361405367"
"339000","57.89773566616702","8.876347356751912","99.92830567737488","100.68620621079909","99.8165199010036","101.22642517430901","96.57983549863589","87.83863217543117","101.03609083866019","99.25401747577088","97.63430370386365","100.63775599582645"
"340000","50.03172407418316","9.289068148679801","87.22401561123964","99.86995495124233","97.74332902047047","101.12059160102542","99.88986500137996","97.9888955539884","101.09634346227637","100.8398171800485","100.76689355492645","100.96679183379725"
"341000","64.34366049964767","9.470147463365308","100.842665471683","100.70436146254887","100.52312310088227","100.82085738527249","100.71530963711473","100.16401906456555","101.12336856083479","101.08025766697976","100.87797724841732","101.23897386446376"
"342000","61.14914928859059","9.11176474227274","100.00885695177078","98.51119015368265","94.16886851264647","100.94167299556591","99.23205222441004","97.50975148827771","101.36944913508039","94.49871432367576","81.36059054390557","101.29718001850343"
"343000","61.99633042498805","9.205166874796998","89.36091262318655","101.00837393150029","100.60040465502247","101.40446020754676","99.20702005992665","98.05298125562507","100.61505008803478","98.57483178795786","97.15383840736644","99.57061018036005"
"344000","63.60061454497733","9.416574874120624","92.52985793605278","100.65358787361488","100.34981288184687","100.94586293311983","94.97381250301719","91.23485056418488","100.56056058087435","98.07754996854733","96.66781116204697","100.18800770717198"
"345000","60.293337298348554","9.249911721078604","85.91339700637836","99.7697583612993","97.23940300181039","101.10088789131208","90.7373395232852","81.56992506405987","101.07464630276336","97.3095444537334","92.54892868009085","100.98606656584779"
"346000","59.94424201933526","9.131370099130416","100.24806428818593","100.60069929376","100.34447461621043","100.96676352735261","99.4589836724039","96.7408141373244","101.0250558455079","98.99607926894062","97.34941503137483","100.44935914320301"
"347000","61.88182089749183","9.156599934892014","100.05451033300812","100.07258963682573","98.42861324431861","101.10804727721118","97.67092273257248","91.48967146168351","101.01746923542747","97.21324416134894","92.7104785823206","100.98582080269406"
"348000","63.76464971817283","9.021490693685637","100.33874256773404","100.90298068924005","100.5690376269784","101.15349183709215","98.63078343035313","94.68240729726398","100.78207060792454","97.76626316533246","94.07744810260414","101.02505195923672"
"349000","64.27833588356118","9.064266910701402","96.20919216229116","100.87037417910193","100.79267365452121","100.9877802917639","98.68929741240827","96.79699317174568","100.69603053825145","101.1307854273574","100.77932366231954","101.39254000900249"
"350000","57.59375503472081","8.954239912076197","86.38974738426754","100.88223078060567","100.40652757297674","101.1580785977199","99.36489177709386","97.5801506804329","101.25557211815189","97.80063461261845","91.2291093852627","101.71346070361255"
"351000","58.081710692228455","9.082779705423421","98.52374470725151","99.9919567673595","98.27490922238017","100.96604792516308","99.62354768823725","96.12528733664116","101.58968081328175","97.3544116768307","96.44382582802893","98.16356109116028"
"352000","62.5505732871114","8.915814591895339","93.32891356362303","99.81555252891447","97.62485662208165","100.92165584722339","100.98488780835878","100.66562702700286","101.16838405125851","98.6358765531936","96.4915690839706","100.43751660678035"
"353000","58.31643062831057","9.9424636740625","100.56244356256869","92.6558600201871","87.80730215266243","100.70287272659067","89.21661283032029","80.71678538646503","100.80799965103122","86.96700400355944","61.46270846030825","101.17658461368903"
"354000","56.36286971099812","8.643659837396546","82.46704939509387","100.69993683574353","100.34576930283751","101.02489256952455","100.90863201103322","100.78155308210243","100.977923526072","98.56256753225234","96.09115144469293","100.99487985223212"
"355000","61.863842843686804","11.772535515387474","96.3021379946071","99.87763609223032","98.02504630937818","100.8136503505597","92.81028057996025","79.10398609984567","100.51040428539821","100.35738421159841","99.81989295327193","100.80036038171384"
"356000","57.64891033932239","10.701285021788326","100.84976522697428","99.03200288584026","94.97228570474935","101.2486532051736","94.19566991053178","86.10205675160081","101.09617891700857","88.05470503954497","71.54386704483807","97.18180214862883"
"357000","62.15221056138614","6.690511273167729","94.42805429944494","100.89088426002918","100.66322401167463","101.15657629769488","100.15464037732056","98.5703806912055","101.03768566258213","100.07291394981496","98.66309570348139","101.37335818422117"
"358000","64.3565835897208","8.035050884162604","96.68755164672672","98.7285881146696","97.6576727334524","100.67434519206144","94.11466473725115","87.11325228721925","97.70379915020577","93.7974370812553","88.22992452589348","101.09521775085668"
"359000","59.14010805590332","5.702314931479244","100.08409348281187","98.57583209096067","96.99074782412266","100.69691198619259","95.10185766593479","91.32191005142062","100.71444996426902","95.56702763016172","84.94310774252192","101.25786081710591"
"360000","61.6582910808423","5.706293420428917","100.14759262715907","100.33572015498369","99.04557404058168","101.16748421894262","98.6927780975803","94.35161566318817","100.87939520161413","95.03546921880502","84.77743388831722","100.68786035015931"
"361000","56.917948565641495","5.649901560059798","91.46072652328631","100.04602485207472","98.65444980012548","100.74958609317883","98.4212798184514","98.02937965796355","98.76567363622736","97.52147119298043","95.85843094428192","100.35821932055012"
"362000","58.722692363337934","5.742971457266629","100.09974585692194","100.8318326973374","100.77707389353998","100.91293527300509","94.6961185085878","87.98908815287466","98.15418144076749","94.14930792438292","87.11219895445593","99.5584930522548"
"363000","61.60117960468286","5.673519284873555","100.33734363240879","101.13228564109694","100.91360044678686","101.36799494999342","97.76520034762756","91.56916059694588","100.93256323598683","92.63332653309713","80.15983199210397","99.73703938177395"
"364000","57.44209026121127","12.39078179791838","100.00732250618273","94.29152540342295","80.30210218321923","101.39827825157464","98.15088840818089","95.09668962557484","100.69611135807375","92.2563904269838","74.78064570864056","101.0138451763283"
"365000","60.89335274023932","9.915231099463414","99.8798792214816","94.062028847381","84.55910964995638","101.05620358792397","100.17140232355042","98.97913818992579","100.9470905779924","88.23007336626411","62.22471954916634","101.33129191539005"
"366000","64.95486370921515","12.264244991227436","99.49812802693829","100.85347045864512","100.70974733938462","101.00809352207428","100.46092204453151","99.64519639618797","100.8984285416479","93.15696186913085","87.88903110183051","97.16285536887503"
"367000","62.740576547600426","13.104866111950464","88.05235594152732","100.55110455035155","100.30148408048849","100.74208503873756","100.26294171500052","98.55547806402465","101.19842345180705","100.0656549239718","97.52959879114881","101.50692594702629"
"368000","56.054416522296634","12.491042128300608","95.10485748019583","99.93035845722456","97.63564959483475","101.33104475017602","98.8419880700148","94.5248813877405","101.14225214726098","97.74591979973412","94.67952269081663","101.31743792204198"
"369000","63.41904788042765","11.933131941591062","93.68406780850789","98.75421936232249","94.12311538764703","101.13628746719476","99.8743246094641","98.3733634266356","101.21096244994956","96.84079461466435","94.49953242442658","98.66442316066065"
"370000","69.14784746651102","12.135277742025","100.54959702124052","101.03750554811113","100.81754257466946","101.24386642720047","99.55679585603151","96.62519464957413","101.26963246266132","99.52279635755492","97.98329194369924","101.1354558003909"
"371000","57.77047833626049","12.239296576381236","97.8964302146181","98.72794292386125","94.35490237551264","101.03581926010416","92.39418480433729","76.52274693319049","101.37410512406773","85.28464298871994","74.81944972782081","91.82926473770665"
"372000","63.53835529797188","12.147554617961156","100.09291995458314","99.4873956260011","97.25278504752967","100.77159405969185","99.65416608111711","97.83278757761107","100.5799965209897","97.9583661307373","92.46367153731747","100.77611293193118"
"373000","61.53487560669455","11.850802365078797","100.52027357624809","95.90255850097203","87.21525232323333","100.798371973627","97.25426790575038","93.02062754224643","100.76386234749634","93.00844359291881","80.0409230709846","100.74811188501751"
"374000","61.49852790515272","11.389834394347135","98.32364150196717","99.99018926918302","98.21551569322293","101.08720579512833","99.59588861375704","98.52725955322643","100.86298411726902","92.49421985872436","87.61674852005517","100.9592692235009"
"375000","65.24119459702281","11.351413958734026","100.07180812312875","98.23024256365905","93.90236074768588","100.5353464785535","89.61876618128866","67.7833301725159","100.67316311395702","95.47745371091271","87.2583466708542","101.43713732021611"
"376000","65.64584311739412","11.877816492146296","100.03165708902955","99.18103740171324","96.41812467290916","100.65317266015637","98.16014257997922","93.2684019177145","100.74107594531993","99.26149404740562","96.76207409974884","100.80368063822522"
"377000","63.73031042612977","11.607305973422067","100.39954162405533","99.88531353819667","97.6200198165782","101.16771900675955","99.1510909905612","96.06375251166922","100.81324902999991","99.42227247320385","98.25213952999108","100.03051454614938"
"378000","63.33054767547259","11.614975979886562","100.5217200641443","99.120815292111","95.12388880040716","101.13928153677085","98.28144077025922","92.92657473717615","100.9750224382336","99.78269118748968","97.52557339435734","101.00056622196094"
"379000","57.53811034331937","11.398415969216435","92.42536353657015","100.98941335840584","100.65218421474363","101.27169237310115","93.89438533572631","82.69642575304732","100.90268212525008","95.73659205948088","92.30656915283384","99.4280945284844"
"380000","53.30122943816722","11.529832928088851","78.25198887473968","100.0089181240737","97.9620357608952","101.14069906921121","97.25465362695674","93.71460143912121","101.27162604224623","96.53346477816585","92.22658494354057","101.28728549127908"
"381000","63.86047968908925","11.537761980294485","92.05699715498916","97.40047845704794","91.55411877415652","100.70874191637978","96.42772896904707","88.44810920366717","100.59435697121837","99.120234895054","97.20827454210452","101.58430944949733"
"382000","57.71411291338914","10.827151849499412","100.41823135316163","100.10825318492898","98.36318486543058","101.3205145107924","97.18586056099086","90.93382401042591","101.23268912292076","97.55361794157109","94.96706028278471","101.03868920252677"
"383000","61.09540067224051","10.492153545036219","93.96096331004205","99.54912225128048","96.77252337231552","100.99222274403787","98.65526851148793","97.40992894587876","101.11862929341","95.57694177669141","94.13298825311837","97.70652252759719"
"384000","66.89644473602716","10.89317656184232","100.03127810295938","100.64472439297286","100.51687622486992","100.8091416983951","98.87204298691375","97.40590205236617","100.63056546733561","96.65514680530815","90.30619558977277","100.84682312033823"
"385000","61.34088417665225","10.863325597009357","99.92221674600809","99.77977175248814","97.94428008458395","101.2130241923431","101.06706675581766","100.79038517205608","101.33418133697867","98.47548126754366","93.37225730093768","101.08876062488315"
"386000","59.25707445033432","10.51200301341705","93.4370108458859","100.8158747559569","100.4438018684104","101.01977423740571","96.10013037000806","92.50908313242073","100.91532423245764","97.25505478814335","89.56657617077332","101.21219607921365"
"387000","65.01533599489996","10.399290671331515","100.44731075306414","100.88346503267879","100.62648239748142","101.03582055030114","101.21580758881868","101.01522753558896","101.53950063298566","99.77444966650792","96.83507745114287","101.30641777694429"
"388000","63.66022690406442","14.222936566857797","100.51806296299199","100.28692545153427","99.46899276616585","100.73836930897195","99.36354141029251","96.72641384678728","100.78455618878696","99.83128391503863","97.78471726880672","101.0122387335384"
"389000","65.29527315039135","14.597836206886674","100.33917758578923","100.19022829322641","98.55909284240789","101.2093311542837","96.06313479026214","89.517851661623","101.19958855481124","100.22871019841757","98.08304216454148","101.59136826505227"
"390000","61.850210335211365","12.082320271363187","100.15918303835176","101.09886674484447","100.78179693660722","101.27873576393146","100.26366033605665","99.08871827575773","100.88814539284776","100.33911677823626","99.51316120983248","101.00085824906577"
"391000","53.2303469815753","12.277624706702278","77.43043737736292","101.20713358702018","100.74675649546523","101.54407947026304","95.1079581563073","87.61130662424907","101.03678709547638","95.87435784706618","85.46711529815539","101.46228478675259"
"392000","50.91797066356896","9.630802691171592","74.79959204775216","99.95651912545217","97.84899302999489","101.06226839306747","98.40811773030374","93.30922610450408","101.06975523297123","98.1421482555736","92.62764129801603","101.13581242459844"
"393000","62.0697180283042","9.997534492241542","99.93164909494583","100.88696553660554","100.5848665584174","101.0474724608699","100.72786105497953","99.80522877910396","101.20544035725403","101.18499720713555","100.75114450420463","101.80551706936703"
"394000","66.67961305830615","11.77545864999333","100.52380065994922","100.03439325595149","98.26889442065458","101.07676810344451","95.83380968758784","85.79210228154172","101.1054512809573","101.1492797956234","100.94292641031954","101.53602582717112"
