"Step","Name: Prod-TD3-BC-TD1-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD1-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD1-halfcheetah-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.9-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.9-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.9-halfcheetah-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0.5-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0.5-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0.5-halfcheetah-medium - d4rl_normalized_score__MAX","Name: Prod-TD3-BC-TD0-halfcheetah-medium - d4rl_normalized_score","Name: Prod-TD3-BC-TD0-halfcheetah-medium - d4rl_normalized_score__MIN","Name: Prod-TD3-BC-TD0-halfcheetah-medium - d4rl_normalized_score__MAX","Name: ProdTD3HCAC - d4rl_normalized_score","Name: ProdTD3HCAC - d4rl_normalized_score__MIN","Name: ProdTD3HCAC - d4rl_normalized_score__MAX","Name: ProdTD3HC - d4rl_normalized_score","Name: ProdTD3HC - d4rl_normalized_score__MIN","Name: ProdTD3HC - d4rl_normalized_score__MAX"
"174000","46.871124559158226","46.53291889560987","47.28353793133465","46.82396487154775","46.60500969616851","46.947974301145784","46.90635502189313","46.77578444587681","47.145757094188816","46.59458242589616","46.07528679698386","46.87989873521095","46.96964038726975","46.9298711490106","47.00211951497717","46.806886798257274","46.455187985256515","47.3449189133043"
"175000","47.00450045197888","46.84085662594853","47.192726836988065","47.31766143619214","46.74203514754257","47.76939842949022","47.26405828317247","47.0399685324773","47.48314320357011","47.18909599026305","46.85750124357341","47.50972616990831","47.27109240494067","47.18267482217509","47.371186648271916","47.17309326876415","46.78281167963472","47.52242481627329"
"176000","47.26659185814186","46.50663918614107","48.01851448794725","46.94681600476719","46.5761292642301","47.399365636018224","47.31805764155768","47.0008803767512","47.88352557923006","46.99246096648304","46.7558555287561","47.24158784398004","47.32455608532575","46.78687050416061","48.07083802253321","47.072055197592704","46.718828277406","47.629980484108415"
"177000","47.40498010193691","46.37596001315496","49.07015774109367","47.55756896117478","46.87376338958404","48.83657022080489","47.68808297215296","46.9674469722345","48.879920187097085","47.4061354796533","46.283160910284764","48.53774013133484","47.714935754360624","47.02007750711489","48.80179541282046","46.772158585352656","46.58741959289328","47.030202390571546"
"178000","46.74303327696328","46.19197686849468","47.245103641383054","46.82067302673999","46.465672691116836","47.32043457979411","46.70146399999103","46.420095695657245","47.22183255096605","46.66560554843227","46.2963500828393","47.09018348023658","46.66075691221312","46.254502259577016","47.441515097769276","47.14984003426867","46.17342134855955","48.803415373044345"
"179000","47.25650730111258","47.16021833849342","47.435708335191066","46.973872480149964","46.62377439151174","47.325327297525874","47.11123193299815","46.987694018194794","47.321881091134486","47.1168446157069","46.44492558956823","47.53081358487183","47.50447175494185","47.00636328328078","47.98263795099491","46.96562930026251","46.619321573383154","47.1552204126018"
"180000","47.46672286087574","47.23401581399838","47.64339281554854","47.02490424903323","46.78609335245333","47.29647306196223","47.01381848355273","46.972419537376275","47.076611112102746","46.93419543645533","46.44815611899259","47.56519271896871","47.13534567445359","47.03242924650767","47.250686633857306","46.92112804523589","46.795494468841135","47.16859898340087"
"181000","46.96045422045321","46.69583368230704","47.29885823389921","46.89571202046753","46.516481677636975","47.311510515407534","46.81785552848123","46.52048730895718","47.16990938244814","46.56254506453899","45.898900239152695","47.27521385772369","46.81030169141186","46.57583956646363","47.15813622907682","46.78328666577334","46.40181824675238","47.41456377645569"
"182000","47.081983701081896","46.48802610395061","47.45365643014414","47.1370147860057","46.626313430478056","47.45219528547129","47.03519494961724","46.47903042466987","47.43508544536371","47.06829663399689","46.22434276286788","47.521660846051226","47.13063279413445","46.48489114210578","47.52788118815071","46.90285500621754","46.445435920333225","47.224706767934336"
"183000","46.999063588831994","46.63552840466536","47.478576498119395","47.11948381349085","47.01654906624535","47.31682113601881","46.79253987095865","46.56560986926591","47.15661306123197","46.50134458869788","45.96562856812146","46.82260064683923","47.132419974923636","46.938870376227875","47.28385424242919","46.806998426225846","46.379051827899836","47.09566028649319"
"184000","47.20011607033484","46.417672423907575","47.99724094239509","46.93905118241518","46.48015412634858","47.46373405857644","47.22108679967314","47.03769487266568","47.53262183059807","46.56267592362561","45.15560554802873","47.810147500943664","47.02191598559773","46.64019766229494","47.66734505385092","46.81552896399321","46.434517268672636","47.324942169725794"
"185000","46.51988755152441","46.301012665438826","46.63773672102415","46.452943015973396","46.326067842837695","46.52204776101967","46.81865236963318","46.5850981257383","47.044911328355475","46.28960860862251","46.03342482564825","46.477001594022944","46.35724564422046","46.19385450200743","46.605654789864396","46.47959267195827","46.18773895268619","46.750133615230965"
"186000","46.91948989689562","46.57964068948742","47.377884757191616","46.96637202488549","46.64401299597502","47.34824151218756","46.78817009386907","46.50516005542072","47.2435087959514","46.67564949783651","45.66531875700871","47.32456699974228","46.911775716330474","46.423948109893544","47.43905499289768","46.70974853466021","46.57514601390056","46.82140142471195"
"187000","46.7220423871921","46.100430310901515","47.32508361716937","46.531687645490145","46.33038939567631","46.87657985667258","46.64819143446221","46.35480557205629","47.14271732981541","46.66048790928871","45.99614144179806","47.27151991829828","46.6473392898972","46.404873643367026","47.02270828205772","46.58564458850947","45.948187434310825","47.07433169309488"
"188000","47.171167607446854","46.943144654230416","47.492902972560586","46.990856461995854","46.65031103487582","47.223801877179056","47.042471383607584","46.82543188615036","47.19349380625722","46.57339138454074","46.090499047640535","46.82415617562105","47.15769110179665","46.97733520462798","47.277473275780295","46.663209479951796","46.43777915116836","46.77971163653721"
"189000","47.199408779047644","46.693307348343644","47.80033382472858","47.5598587929697","47.152581346788565","48.368819950221784","47.38013980746903","47.05093711739884","47.74567844118643","47.11534213225892","46.616768914729654","47.628447294662735","47.46233143229114","47.020185540156966","48.23266470509145","46.90242792112468","46.75123198708831","47.06292795660264"
"190000","46.69181270850112","46.33198657028029","46.89736699181583","47.01850287836307","46.899228323554745","47.200902186551716","47.03446475918174","46.800780549664076","47.21580647506888","46.9866170998201","46.46492295144714","47.27056013947392","47.12706719736959","46.87361065007392","47.32585660705449","47.04296089812025","46.81578681518416","47.45017233644932"
"191000","46.96364160367573","46.61990495044406","47.27832418123648","47.19566703040318","46.90641560155569","47.46274323181978","46.98114261330419","46.72221462343965","47.35878771585342","46.65722367430492","46.51836322383496","46.9017438928966","46.803726605948725","46.535219453839424","47.15259319503789","46.690724619088","46.40352780176178","47.11772285790802"
"192000","47.13132888057279","46.24699303829934","47.87671883168485","46.96218452094197","46.46137980191348","47.285626993343676","47.28470506163708","46.48161344411451","48.33349354433357","47.02200614099822","46.52182849760676","47.85877016080513","47.03638350788584","46.52954762207813","47.68288949430356","47.183472264244905","46.53175280370178","47.93081952557031"
"193000","47.29581900694685","47.07250594310379","47.45851289350209","47.171575059908584","46.88521009217055","47.600620334869035","47.102086583801075","46.90092529415775","47.332050635307496","47.036582258896736","46.75015564023624","47.313849749570174","46.955536518102654","46.76610093553023","47.208336694411884","46.74899320474285","46.51377704439342","47.03926966528431"
"194000","47.072234673589264","46.78172036635623","47.54857202873207","47.15196025318418","46.61089203015091","47.82570006866107","47.297465612263245","47.07008546481431","47.6349348241687","47.44136242267749","46.56445441854181","47.953490578256364","47.21906082790989","46.75638646951085","47.64788189011631","47.10765409549552","47.062609394402614","47.155067613180016"
"195000","47.220596193925246","46.78913988334478","48.00608546186652","47.338318474279426","46.836815497223185","48.195647853992746","47.264637692488236","46.54193178907323","48.40654577565145","47.30832301841485","46.17579299659912","49.09312367812925","47.61586041154009","46.87780355473789","48.86265662435609","47.24956753893249","46.71492997292512","48.17707448420326"
"196000","47.712845710435055","47.09695626581657","48.77833952126763","47.33787120555149","46.82736592785423","48.04872080402115","47.37183959640604","46.674512145432075","48.16206814692957","47.21020064722345","46.25815495416797","48.08285167139846","47.689763252184726","47.0325687488377","48.91904187925331","46.69968883711427","46.48509838477624","46.93890374960858"
"197000","46.86381248915109","46.69214332941371","47.03716708154013","46.997786297313645","46.75132564715606","47.16946382158729","46.946822350887295","46.90892876362071","46.99929878964177","46.66153083727669","46.5071771745664","46.77109286338242","46.99826200574342","46.589180745984415","47.25503192220712","47.21164478949472","46.84872281981166","47.75708116071452"
"198000","47.75880374735771","47.06823577967843","48.314777533315045","47.33445282704907","46.83987051618407","48.0445583830103","47.20244653768589","46.749085957223336","47.58686226326152","46.917559106561974","46.42390701370102","47.66180499649694","47.56365015717413","47.06129776271375","48.06139393182278","47.024304205021956","46.84930832577602","47.370349194211684"
"199000","47.330054677353864","46.61519547654833","48.06543673531775","47.32325303406028","46.54353323853391","48.15024939431093","47.7638088884542","46.98792360738978","48.60016164670826","47.21840725913054","46.186996093591844","49.05455041236479","47.76041907313433","46.96377493908896","48.70983740186716","47.09307424890701","46.732880857837195","47.35010284233644"
"200000","47.18813417797718","46.644659629217436","48.048110429048755","47.02760590035904","46.852311503222246","47.314575048668026","47.21743374217248","46.94024964846518","47.58756418440429","47.091135695833664","46.73899451933297","47.39567269744913","47.12919184680002","46.9643065873478","47.44795082140026","46.97108854663131","46.81150762073364","47.26902325557677"
"201000","47.650128582060226","47.382331818656105","47.99206764697052","47.53486732866917","46.90247681671729","47.92177140282528","47.51501910502187","47.25062950727452","47.75208752919024","47.364296940542594","46.52307718357073","47.87091057166262","47.83367099078805","47.20519333035709","48.33694912050382","47.23298371201211","46.94862034300694","47.6818241861205"
"202000","47.29743501153874","46.97043598047718","47.755814869430246","47.29420140307286","46.75533139022867","47.69451990999497","47.21758370104391","46.8680067675184","47.52902415184111","46.82622378729894","46.50659208072613","47.02498354352349","47.13246734927768","46.667162555868686","47.51477467299431","46.83975027883188","46.13034646652385","47.31573169432119"
"203000","47.71832973025321","47.16821499620287","48.700970121537615","47.714292642911744","47.128156623082155","48.750604474407766","47.48583199769607","46.86572739192706","48.086710152333985","47.41086631603903","46.65857037398404","48.21937267159139","47.79085410772537","47.32433836940591","48.501234484596196","46.83744378927423","46.496634013811146","47.153084646439716"
"204000","47.07442204159872","46.75712361538625","47.66801038595085","46.93625934142045","46.8234138590892","47.06019303590996","47.12288241208233","46.8906352962766","47.27195179904585","46.80707599367249","45.99381284434181","47.502205580821574","47.19387382625979","46.97167717049922","47.3329416407707","46.75465252676605","46.446743460336116","47.13661689488485"
"205000","47.55819525046701","47.34992144648938","47.66305424313469","47.54189699266082","47.10937166593463","48.01306820778349","47.65076960561004","47.276903020169456","47.87601360953482","47.45150677523953","47.0367213326487","47.86655071408804","47.468944739349574","47.27524009859888","47.82086946452046","47.159608044144655","46.86321997941239","47.424288760558746"
"206000","47.29621289965835","47.08931131358301","47.434757972284636","47.27407834911153","46.90008479283386","47.92525200537182","47.589682942052995","47.16852458810546","48.402546495294246","47.45993303767309","46.14340743963734","48.96507857831887","47.5131442342417","46.95768151646039","48.336537769991864","47.29333120989629","46.90176303602688","47.8848695718426"
"207000","47.47954140980599","47.01151279726268","47.99357283961489","47.09134530156397","47.07273181007133","47.111793583164236","47.59202318700588","47.43073549404068","47.68205767951917","47.04543264461538","46.67726842617192","47.64976539341442","47.31033500678618","47.0876390779082","47.46857477875356","46.951145776711314","46.731875316916074","47.359996209212305"
"208000","47.39592639404031","47.21988677356474","47.523462118559316","47.19199205815617","46.96440358706456","47.40557041033419","47.294288101553256","46.91625707447676","47.83364273150576","47.34304564044587","46.793583389020895","47.86520539025727","47.22661667194785","47.03368325638689","47.44792127673618","47.11133323744968","46.68968585287459","47.64529498103349"
"209000","47.0884882804613","46.81025667185132","47.268960795148644","47.140003795164425","47.053296552982","47.26988719991716","47.0830582265477","46.66845507291973","47.4307821145927","47.06359967999571","46.087722153822334","47.703243312319046","46.85632552874199","46.38883594675679","47.38080890421875","46.8150129977569","46.273705183082235","47.61955901135501"
"210000","47.46836989070291","47.101111097791424","48.006728761346395","47.41813988728324","46.29728379784494","48.403696915155706","47.53213632414937","46.390363823897026","48.50952415472239","46.9850694137672","46.18502515112492","47.51339386890253","47.38308815847743","46.5122230985557","48.09791936923804","47.354879590911985","46.953284417244724","47.7853605220798"
"211000","47.75001900248128","46.920243133000184","49.19433485617671","47.799577352494","46.783540665803095","49.2452920641887","47.69465733328317","47.12428263328816","48.44413099847566","47.38310544643557","46.55656865561046","48.50156383585034","47.60150332674065","47.190538117498775","48.38358437774843","47.0683827139888","46.877895038401974","47.3406099150089"
"212000","47.3789521906216","46.74487515417291","47.826312121850776","47.510077064125745","47.123846780431364","47.920440378639675","47.51311241604537","47.086988612508065","47.76182069749082","47.21885626600795","46.90355893427988","47.73850153875446","47.55502834486066","46.80873780150928","48.059227728261625","47.019509411641586","46.855681491274645","47.23160890792021"
"213000","47.22281920642468","47.10747138125718","47.44187436354136","46.91903649773195","46.703890081802406","47.09387479043895","47.203476947902686","46.641876453402965","47.557252871403435","47.18209336751364","46.30002392495218","47.9436494911802","47.03907289802921","46.774042713799716","47.256210588472996","47.27561864483929","46.45853289405496","48.26994591882525"
"214000","47.45695277873491","47.25483900929336","47.61248979772555","47.57819433215172","47.35034599537602","47.95949686453864","47.436809245506716","47.25174360755677","47.70659392447817","47.36536940914389","46.357876931160845","47.890044949799766","47.37408717003041","47.06521895298097","47.87691305905124","46.98078811439944","46.17596095337724","47.74227068294428"
"215000","46.74350981007319","46.60557086973928","46.97567265495022","46.573609828354","46.433434094536516","46.7172864907831","46.838776433337735","46.719012995999556","47.04727359896725","46.674168422594796","46.25091157921658","47.10775801593157","46.828029822952054","46.48286599074605","47.021530317097856","46.95679415179799","46.51972026995943","47.43286421384734"
"216000","47.689143838272564","47.48934794553043","47.83187467691003","47.65693421127988","47.29461866818159","48.05802189230813","47.611118055850056","47.195039983720285","48.136536927039245","47.65513960131895","47.33810453774765","48.202313800265216","47.683355285226014","47.49917926744361","48.006522014086386","47.29604061189395","47.00111273545442","47.78024191593925"
"217000","46.91794716808306","46.72674310152913","47.21917449391783","47.051681313430834","46.94000616136063","47.141966074714965","46.83511917997574","46.616355716767764","46.984889474365836","46.43046905829882","45.843534671620624","46.83658412254453","47.012395892275265","46.859569093175395","47.14616744130999","46.73478474847554","46.22220031618096","47.04100933276052"
"218000","47.2182481798912","46.954846407645896","47.5996017341948","47.290165181723786","46.949310629572146","47.74018393055267","47.28109201844372","46.79992355166228","47.90332331051182","47.30171001367222","47.23489626275934","47.42380770188474","47.3774622683246","46.934774681437624","47.78513572351912","46.71478804867953","46.39867884686699","46.92816980155067"
"219000","47.964605268655724","47.569347087744724","48.25524870973321","47.97754241466502","47.73017893019879","48.135914741191336","47.786077723313014","47.58220235264387","48.00216199232569","47.39659427905402","46.50861348483981","47.97431839230856","47.67299343585932","47.47125244190157","48.02990949713781","47.15815409098274","46.63350658602394","47.44298047081057"
"220000","46.772936361544915","46.614720308262356","46.94531784368565","46.7793528753813","46.35120528981546","47.07767045229337","46.88303958927127","46.24357509552817","47.2416604003053","46.549824755494235","46.296109612371986","46.80335008675028","46.92065372886544","46.732390623274256","47.09501844216776","47.156741244361164","46.87100932536755","47.66225536301763"
"221000","47.47586347101799","46.9394189593534","48.22845304680348","47.542711751574814","47.28216749285287","48.01551698683578","47.45478958747708","46.915506339037115","48.27128580823662","47.261171892785775","46.663901547951504","47.61292546680369","47.65973032740337","47.079240966624205","48.5814498634665","47.605650568792065","47.1305469970057","48.15396815256883"
"222000","47.356265737387425","46.89188424841788","47.915376915024524","47.2597159556384","46.8597283721158","47.71952196754355","47.57885550983224","46.92186574866889","48.355220766638396","47.052398983436944","46.523599104337656","47.34197297751044","47.35324270463426","46.735760903147536","47.85908378496468","47.02991655907582","46.78982658391912","47.2862201819045"
"223000","47.24731565176075","46.74219035480328","47.74441061224715","47.21709441313035","46.52835272674793","47.61746469336672","47.29435704105813","46.54819970886231","47.71115596625795","47.38386529847949","46.51160393464396","48.48851223630442","47.351214386896096","46.69177458363938","47.902160520009815","47.17719709157253","46.82646886011304","47.51689172938716"
"224000","47.216868163624234","46.37851805837228","47.96340185519103","47.28337209055821","46.73710348007185","48.11162390833102","47.252416816695636","46.957156796072816","47.760846683016254","46.876916941416006","46.18580853897857","47.37849717674622","47.182172546271374","46.66029738427509","47.945141420982786","47.0350644099272","46.56519752589666","47.29789284638193"
"225000","47.437671723080406","47.10017852283267","47.83461614502703","47.07809699687505","46.775446208548324","47.32075820153641","47.3287663096987","46.866985988667736","47.72066344434232","47.46742638919204","46.19474530497661","48.81581498482848","47.13835221259024","46.923816143787064","47.366147060789324","47.08193490927703","46.97147950045664","47.295053382474"
"226000","47.85819427646381","47.194783622647456","48.339635120115496","47.87727644311684","47.360070512699615","48.449291677689054","48.03564216160881","47.61299595299177","48.74820195517516","47.857577100712255","46.76955800707393","48.88235454227897","48.051893929422185","47.458552790256626","49.053592541218116","47.15253716637009","46.195056935951264","48.53467111218176"
"227000","47.401008987867066","46.93425195525444","48.01761466760844","47.14878953421745","46.765602520639376","47.83449027948309","47.322601191646015","46.91012278442113","47.96969600953972","46.92450769993369","46.452434906246644","47.597994440412045","47.30660251619701","46.93359326016351","47.818434503005925","47.10848834038444","46.873181914483006","47.31409388134641"
"228000","47.064015295010506","46.957543626865665","47.166070209073496","46.96978918926473","46.668707709983096","47.265963664431496","47.00994355659022","46.747579642853694","47.482867123976604","46.967103541215295","46.2782005014975","47.5275792729357","47.002007126797984","46.7880554760731","47.359040545219564","47.05945160258117","46.87745191039481","47.177713653275795"
"229000","47.73233632073424","46.34030170402015","49.1158834243175","47.76162018369777","46.8369568363594","48.72982764544599","47.96918384712624","47.61509462234162","48.443997590883356","48.064252767815674","47.31234576682512","49.479083681463244","48.0013856635014","47.15076668570405","49.204457098219684","46.97118172894506","46.70058542442311","47.14491873903723"
"230000","47.89270832889358","47.018812527260316","49.07895607438657","47.472665035983105","46.886775770117566","48.280662029948914","47.74040376017208","47.13908908289961","48.46711087072026","47.705139805775985","47.26566574425708","47.976155489857994","47.61231068605199","47.171812579962584","48.11305042650734","47.09838518026688","46.91070148548109","47.43309400737767"
"231000","47.77944940805575","47.14252556444919","48.44206858437653","47.36459467937416","46.7174855721323","47.720678820681925","47.37147384512142","46.948586568966114","47.72522204839322","47.78287330514152","47.2727113181604","48.29310576090994","47.46952325272554","47.13355907652535","47.804080679733666","47.01619440119697","46.609755451557874","47.67837198879123"
"232000","47.678118607284965","47.31872198186782","48.11049626559149","47.27900488146145","47.09167489976827","47.49916617599034","47.576468268953015","47.38092272820833","47.72262102097344","47.08636541848056","46.70968972557661","47.3743784232211","47.55399965940979","47.479905229019316","47.63383031704267","47.39600835534745","47.126025523635455","47.93015377495316"
"233000","47.24990531972679","46.7990089676788","47.86364949589906","47.38352864191493","47.059019464279515","47.913715047022635","47.394471356016574","47.312206189909915","47.4948244622054","47.26705096747259","46.38588338906979","47.90786486678494","47.425855991033565","47.11949155946225","47.61760554189866","46.98711667955743","46.56093014878171","47.46098832446709"
"234000","48.096599996260956","47.109671545211555","49.22396110249365","47.73229276464435","46.97595140726577","48.627787182995085","47.873455621739645","46.5385319264393","49.249593327827","47.47042329083043","46.64160428313453","48.23338870163959","47.79719353132552","46.65457135341338","48.925421554140215","47.565972904674595","46.98229723765971","48.35367619059399"
"235000","47.56112331082826","47.37437323332513","47.723775630835696","47.31736107582824","46.919019484886014","47.67109817990847","47.42511111146238","47.37651944771253","47.48041820878552","47.6944509590601","46.92272896322008","48.37167176909474","47.5597902664889","47.396363354045725","47.697340310336564","47.43384119036495","47.03261008678708","47.855469162264"
"236000","47.87639248267012","47.698173585547494","48.22963519402948","47.70853915573384","47.438309663130184","47.98067331577473","47.71454761058671","47.477543194538804","48.03142078507166","47.517081412997015","46.81547070603392","48.3724106837426","48.10043628000377","47.893224982746176","48.470461509720835","47.59230334365952","47.28133873092358","47.974229891152845"
"237000","47.30970469544263","46.934672226822904","47.585589508838524","46.943281020959915","46.524778675506376","47.3544175862106","47.02740293582613","46.59917058463681","47.46663515581407","46.78963111272022","46.28081870036767","47.44055770231821","47.38905366768304","47.11671976510184","47.65517579661722","46.81237941697834","46.511041458487476","47.12367997881142"
"238000","47.25597704765013","47.07886521857549","47.41127612081891","47.36126624300078","46.427000933278414","47.92439309501279","47.40190223674822","46.867925021622064","47.91731569721968","47.159769740037184","46.71002410682539","47.87511522541967","47.77409125157141","47.56303979704871","48.06936943417498","47.17144011663765","47.001862519630215","47.34693245471947"
"239000","48.111963366178465","47.1732810070172","48.7737019663349","48.17542975072731","47.316281657678324","49.102845232396405","47.87187282132635","47.01001480359025","48.30314155295913","47.73108645683289","46.99123391232301","48.445889491811734","48.410145819354966","47.7418402555877","48.944172545281845","47.8713614637632","47.28941376657178","48.62603766805153"
"240000","47.32894683258166","46.85929056258335","47.70499967496859","47.150578842724975","46.85651078043968","47.52977643052393","47.37434509123967","46.939311656227176","47.7528183640152","46.910331896802425","46.32847288921012","47.66643067035494","47.414185164775596","47.33844930974636","47.46161010550561","46.7756352541127","46.507354555950435","46.95407826037911"
"241000","47.078431823596155","46.79930350074578","47.46966088658266","47.32964599076639","47.10278989602215","47.65179127104447","47.35834960059908","46.94776992974822","47.81030100021175","47.15552267837645","46.41254290743852","48.565581019170466","47.44328822637527","47.178828653912454","47.93590510648652","47.216541697609564","46.93353582225115","47.52753619833154"
"242000","47.24890156186936","46.76246757327686","47.60710670353874","47.471392382913415","47.19053168263624","47.680836125880084","47.21337255979514","46.83233763280417","47.42075551007447","47.19770904671655","46.7713738408836","47.54790257504656","47.428555114516655","46.80061904969738","47.88466656113836","47.04101433566344","46.904744036106024","47.13035511390906"
"243000","47.415124215865454","47.158121811168904","47.5473134946771","47.23123766406298","47.14683427780556","47.29703292627331","47.41198483717624","47.093784435673044","47.57302660134556","47.21283888712031","46.74996352012087","47.96186753732557","47.62619764084089","47.405066795985874","47.83331971342587","47.2586375872447","47.0354072003898","47.62767496413594"
"244000","47.27775234623874","46.813951980686596","47.92258739963583","47.46482082986585","47.321301595509894","47.71434491442324","47.344567018549746","47.171062677551596","47.624864614386745","46.753746878701314","46.13370517820961","47.12235783981205","47.68585000439367","46.94378738668536","48.58452290908339","46.91542455009111","46.72264417519698","47.10934284462052"
"245000","47.119817246862105","46.813324954743145","47.43511364674189","47.094006880107564","46.980114201127634","47.30495890670824","47.35633020292999","47.081989021332284","47.5943613808793","47.22048857685701","46.42100092214144","47.62903053389106","47.21842269561309","47.05114753350168","47.3785929685771","47.09791260398081","46.89438911791983","47.30433303637747"
"246000","47.49399356252562","47.1538187404829","47.769234271191166","47.27061149857332","46.77605637051636","47.67102319704567","47.3471762325631","46.95885026521896","47.783932301856716","47.13579308235909","45.7743478922747","48.463464696780214","47.623907914627864","46.86566905526102","48.16984325960646","47.021974028652004","46.86924128435406","47.12698375177602"
"247000","47.1434886777889","46.88919396663169","47.61870117997474","47.1099186351913","46.76242668934974","47.68873435877287","46.97399506558937","46.82804168733847","47.04954306541001","46.96738710371137","46.080878043428356","47.56305604063141","47.29654132884168","46.91572858202033","47.6411001841374","46.95290182627188","46.57370010002341","47.47897763699309"
"248000","47.15966512104575","46.74530406579731","47.42543903771298","47.31681184547784","47.12665252738351","47.63654728285838","47.25390526731356","47.15107507921272","47.33826463148742","46.80898435319376","46.441053277293825","47.52529155095743","47.24784448115464","47.06348108288603","47.53932160435961","47.017608853884575","46.68291199054594","47.22983451663647"
"249000","47.59305102025297","46.39512400396005","48.302815356908205","47.64766752384269","46.667774167811636","48.43716663932353","47.56671638409668","46.545096343043554","48.42744361350677","47.179782002283666","46.4128524678354","47.795799332157365","47.91648865669356","46.98195833327353","48.69550613180934","47.210396272870334","46.326821505752406","47.868732893331185"
"250000","47.24863924148618","46.62836629098139","47.691404159302216","47.30657047208154","46.970438954373805","47.55690953086981","47.305761790190395","47.036397410131364","47.462956722241785","46.74036453031925","46.02118823430401","47.28523318063114","47.251407726489624","46.9944154295787","47.5811396674981","46.87290172744563","46.615680836019614","47.33325760522524"
"251000","47.489948793454744","46.89951615307847","47.78981802677432","47.2053079773928","46.85410900455493","47.40136978143388","47.393795231127704","47.07457398614558","47.7356889846025","47.26287680868404","46.541532533674875","48.066341387592686","47.55667568406438","47.0831395337736","48.07731474480563","47.09978203266987","46.76072445107262","47.38310588907325"
"252000","47.091222631680694","46.41578487312268","47.47914397710879","47.14771790146665","46.353162883605506","47.69536192641799","47.129825900062144","46.52841402550088","47.57577031835603","46.87791089986379","46.70423994883231","47.1641708600763","47.352265117614884","46.640485273059475","47.791692682289735","47.187663948955276","47.05429757899467","47.42279801542662"
"253000","47.96029561095372","47.472880928128916","48.519369988973395","47.82542925512456","47.29797599930711","48.63666227869163","47.80269927726653","47.16484164992158","48.65449743471807","47.45461882881177","46.03334082859386","48.76795211338767","48.17166824642669","47.75885990365501","48.68915276390257","47.76424676496577","47.12489860875433","48.742032538283695"
"254000","47.42755640545506","47.05389113019836","47.807038515911934","47.3428938682701","47.09087165842913","47.692727202303125","47.42496260707884","47.042504605514225","47.66578836526237","47.089401188097675","46.3049621581478","47.660170681658386","47.498527814925666","47.139481548862136","47.70585072202807","47.163503125740895","46.85310624663456","47.50837697703566"
"255000","47.60512430559507","47.35347202066131","47.911218231744385","47.40251940562094","47.08042777884701","47.7968539832042","47.42471087739309","47.322760900625795","47.62430799663433","47.33487464258701","46.74844814969349","47.86503956847816","47.862447758927736","47.625074505471474","48.28393074732929","47.20567632692022","46.986657115639055","47.315853097042215"
"256000","47.763999036709514","47.6408901780543","48.00322456267692","47.63301458071282","47.391681698025124","47.86087383527987","47.63125059775743","47.320934526017844","47.900352575403296","47.26774180884797","47.125336677429026","47.41044000199962","47.880401582688854","47.599727541534804","48.0407204497799","47.26391239721203","46.91275941123937","47.62912864484525"
"257000","47.67365805513538","47.22262613298972","47.99155996005574","47.755979787829546","47.384505203572466","48.140881757203665","47.36438640982891","46.96016019808176","47.625201387500226","47.362543717815726","46.84904435967","47.80470771482322","47.75198920475405","47.09417900623145","48.16362413717173","47.110033957722784","46.705146386050735","47.37062192102758"
"258000","48.177420992151646","47.75022413723949","48.62902163853462","48.047833855879425","47.676594988921735","48.74124131634345","47.869523779278175","47.77491555990596","47.960771366311555","47.533835909023765","47.11055706662758","48.20511565731865","48.144710885044645","47.51102267980086","48.55602456528493","47.512820155193246","47.351068297932805","47.830657852609306"
"259000","47.44353706391494","47.079863762231085","47.64857702078596","47.74680594511207","47.21594989284173","48.0751364414236","47.60713843727958","47.23151384529496","47.999855919226604","47.284860214219826","46.364318980816776","47.98598203889329","47.8564859325322","46.97319897757867","48.39386906220137","46.888973508399225","46.619926483595144","47.32763251736715"
"260000","47.659395948798554","46.42514489399719","48.42756820118071","47.869089950506805","46.65046087776953","48.74538980662938","48.06199475333167","46.84108740312877","48.82205680332497","47.769055113436345","45.575719548075696","49.5975211100939","48.5265781302223","46.90305824920229","49.68830745531924","47.65088444559233","46.577010127003405","48.28231638013549"
"261000","47.731650528412025","47.5347055945619","47.887119477079565","47.83693308366238","47.54185559121439","48.14530883210115","47.6258529472369","47.21269859098349","47.86855050101207","47.50362519822581","46.6032694551358","48.39196435771983","47.824368157632335","47.769361340282735","47.90028340660298","47.079930336275936","46.78571173755625","47.49183480886545"
"262000","47.262268937190846","47.03703249902924","47.3975980071296","47.27825422067116","47.026381487994215","47.52412277326546","47.235407014276994","47.01555532842261","47.43996882312771","47.44573529829817","46.50950627290042","48.53929940067335","47.539135194928036","47.340943701323276","47.85069833743122","47.214644768421444","46.84531632640191","47.41446939260525"
