"Step","Prod-TD3-BC-hopper-medium-v2-d61c0710 - d4rl_normalized_score","Prod-TD3-BC-hopper-medium-v2-d61c0710 - d4rl_normalized_score__MIN","Prod-TD3-BC-hopper-medium-v2-d61c0710 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainAC10k-hopper-medium-v2-84598b88 - d4rl_normalized_score","Prod-TD3-BC-pretrainAC10k-hopper-medium-v2-84598b88 - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainAC10k-hopper-medium-v2-84598b88 - d4rl_normalized_score__MAX","Prod-TD3-BC-pretrainBC10k-hopper-medium-v2-95dda9f2 - d4rl_normalized_score","Prod-TD3-BC-pretrainBC10k-hopper-medium-v2-95dda9f2 - d4rl_normalized_score__MIN","Prod-TD3-BC-pretrainBC10k-hopper-medium-v2-95dda9f2 - d4rl_normalized_score__MAX","Prod-TD3-BC-alpha10-noLN-hopper-medium-v2-139e30e6 - d4rl_normalized_score","Prod-TD3-BC-alpha10-noLN-hopper-medium-v2-139e30e6 - d4rl_normalized_score__MIN","Prod-TD3-BC-alpha10-noLN-hopper-medium-v2-139e30e6 - d4rl_normalized_score__MAX"
"388000","101.20465917507504","101.20465917507504","101.20465917507504","99.46899276616585","99.46899276616585","99.46899276616585","96.72641384678728","96.72641384678728","96.72641384678728","76.23968118234349","76.23968118234349","76.23968118234349"
"389000","99.07042499195101","99.07042499195101","99.07042499195101","101.2093311542837","101.2093311542837","101.2093311542837","89.517851661623","89.517851661623","89.517851661623","80.94880565849816","80.94880565849816","80.94880565849816"
"390000","100.92824925446283","100.92824925446283","100.92824925446283","101.23606753399469","101.23606753399469","101.23606753399469","100.88814539284776","100.88814539284776","100.88814539284776","73.30912769591914","73.30912769591914","73.30912769591914"
"391000","100.21591316558374","100.21591316558374","100.21591316558374","101.33056479533225","101.33056479533225","101.33056479533225","87.61130662424907","87.61130662424907","87.61130662424907","69.9829788606607","69.9829788606607","69.9829788606607"
"392000","101.23340834512923","101.23340834512923","101.23340834512923","100.95829595329417","100.95829595329417","100.95829595329417","101.06975523297123","101.06975523297123","101.06975523297123","74.79959204775216","74.79959204775216","74.79959204775216"
"393000","100.94076876436414","100.94076876436414","100.94076876436414","101.0474724608699","101.0474724608699","101.0474724608699","101.17291402858058","101.17291402858058","101.17291402858058","76.27997049772524","76.27997049772524","76.27997049772524"
"394000","94.36862481171873","94.36862481171873","94.36862481171873","101.07676810344451","101.07676810344451","101.07676810344451","85.79210228154172","85.79210228154172","85.79210228154172","87.73957986497591","87.73957986497591","87.73957986497591"
"395000","98.32789343016952","98.32789343016952","98.32789343016952","101.12419912107691","101.12419912107691","101.12419912107691","87.89490161553476","87.89490161553476","87.89490161553476","90.07502543602645","90.07502543602645","90.07502543602645"
"396000","101.13424276628207","101.13424276628207","101.13424276628207","100.9174246916469","100.9174246916469","100.9174246916469","94.05624215561377","94.05624215561377","94.05624215561377","72.18301789975317","72.18301789975317","72.18301789975317"
"397000","97.93276666825284","97.93276666825284","97.93276666825284","101.1972171533478","101.1972171533478","101.1972171533478","88.34035565083627","88.34035565083627","88.34035565083627","76.34824690852773","76.34824690852773","76.34824690852773"
"398000","100.80392002253835","100.80392002253835","100.80392002253835","101.10175153746299","101.10175153746299","101.10175153746299","98.02706364250113","98.02706364250113","98.02706364250113","82.28064761893985","82.28064761893985","82.28064761893985"
"399000","101.03984372563382","101.03984372563382","101.03984372563382","100.65500350615221","100.65500350615221","100.65500350615221","91.69558407944842","91.69558407944842","91.69558407944842","84.06746048775008","84.06746048775008","84.06746048775008"
"400000","100.79289507901072","100.79289507901072","100.79289507901072","96.50225957218522","96.50225957218522","96.50225957218522","84.98911226214926","84.98911226214926","84.98911226214926","86.13571992114278","86.13571992114278","86.13571992114278"
"401000","100.79100882075187","100.79100882075187","100.79100882075187","100.89478874407669","100.89478874407669","100.89478874407669","100.87119372008007","100.87119372008007","100.87119372008007","88.7257241896779","88.7257241896779","88.7257241896779"
"402000","100.99913605441134","100.99913605441134","100.99913605441134","100.87181669826461","100.87181669826461","100.87181669826461","93.49083628792053","93.49083628792053","93.49083628792053","57.06289512506313","57.06289512506313","57.06289512506313"
"403000","97.4343774773528","97.4343774773528","97.4343774773528","100.6566213516618","100.6566213516618","100.6566213516618","84.6068649919091","84.6068649919091","84.6068649919091","80.37944872999347","80.37944872999347","80.37944872999347"
"404000","101.50281076115365","101.50281076115365","101.50281076115365","101.42147013745999","101.42147013745999","101.42147013745999","101.07561145659061","101.07561145659061","101.07561145659061","85.33600184055626","85.33600184055626","85.33600184055626"
"405000","100.65149925779254","100.65149925779254","100.65149925779254","100.89323048847136","100.89323048847136","100.89323048847136","97.84407264720006","97.84407264720006","97.84407264720006","60.869303914573415","60.869303914573415","60.869303914573415"
"406000","97.55900002077239","97.55900002077239","97.55900002077239","100.71368418151823","100.71368418151823","100.71368418151823","101.07913533959321","101.07913533959321","101.07913533959321","83.76297514375756","83.76297514375756","83.76297514375756"
"407000","100.98703568605931","100.98703568605931","100.98703568605931","100.80847036021352","100.80847036021352","100.80847036021352","99.55360018259249","99.55360018259249","99.55360018259249","67.10042552423133","67.10042552423133","67.10042552423133"
"408000","100.98247561160898","100.98247561160898","100.98247561160898","101.02980063356163","101.02980063356163","101.02980063356163","101.0588633149197","101.0588633149197","101.0588633149197","69.33843324215624","69.33843324215624","69.33843324215624"
"409000","100.99276150877763","100.99276150877763","100.99276150877763","101.15861290825264","101.15861290825264","101.15861290825264","98.40374982891673","98.40374982891673","98.40374982891673","75.0989762812884","75.0989762812884","75.0989762812884"
"410000","100.52747544506681","100.52747544506681","100.52747544506681","97.51822695885537","97.51822695885537","97.51822695885537","98.33359580629858","98.33359580629858","98.33359580629858","76.33747698307712","76.33747698307712","76.33747698307712"
"411000","101.37172132451144","101.37172132451144","101.37172132451144","101.09187142509504","101.09187142509504","101.09187142509504","92.12367765568162","92.12367765568162","92.12367765568162","79.0736588808401","79.0736588808401","79.0736588808401"
"412000","101.28607774542925","101.28607774542925","101.28607774542925","100.9042251452807","100.9042251452807","100.9042251452807","82.63905590444038","82.63905590444038","82.63905590444038","67.31573431068988","67.31573431068988","67.31573431068988"
"413000","100.53253834805986","100.53253834805986","100.53253834805986","100.97813019976896","100.97813019976896","100.97813019976896","100.9086205845751","100.9086205845751","100.9086205845751","71.49812822976168","71.49812822976168","71.49812822976168"
"414000","100.50684515434448","100.50684515434448","100.50684515434448","100.48964702720644","100.48964702720644","100.48964702720644","86.04461323294046","86.04461323294046","86.04461323294046","72.84044456861997","72.84044456861997","72.84044456861997"
"415000","101.42107574375451","101.42107574375451","101.42107574375451","101.32132274104693","101.32132274104693","101.32132274104693","101.33198577488456","101.33198577488456","101.33198577488456","76.02396147788538","76.02396147788538","76.02396147788538"
"416000","97.99430170684835","97.99430170684835","97.99430170684835","100.72019559589387","100.72019559589387","100.72019559589387","100.75052387031653","100.75052387031653","100.75052387031653","69.28190132853234","69.28190132853234","69.28190132853234"
"417000","100.13462002763916","100.13462002763916","100.13462002763916","97.52942829339113","97.52942829339113","97.52942829339113","93.74414816761107","93.74414816761107","93.74414816761107","59.97046758234015","59.97046758234015","59.97046758234015"
"418000","100.58036956582671","100.58036956582671","100.58036956582671","100.48646072138719","100.48646072138719","100.48646072138719","100.91587744759762","100.91587744759762","100.91587744759762","74.85917175549768","74.85917175549768","74.85917175549768"
"419000","98.77213603296062","98.77213603296062","98.77213603296062","99.7208801833022","99.7208801833022","99.7208801833022","98.34946788041587","98.34946788041587","98.34946788041587","89.2703308734701","89.2703308734701","89.2703308734701"
"420000","101.54788779046137","101.54788779046137","101.54788779046137","101.11023544418775","101.11023544418775","101.11023544418775","101.04701010840833","101.04701010840833","101.04701010840833","79.68436113525318","79.68436113525318","79.68436113525318"
"421000","94.91028610051414","94.91028610051414","94.91028610051414","100.7665948304588","100.7665948304588","100.7665948304588","65.26081869901734","65.26081869901734","65.26081869901734","77.1046251618552","77.1046251618552","77.1046251618552"
"422000","100.25041782492534","100.25041782492534","100.25041782492534","100.99856664394599","100.99856664394599","100.99856664394599","97.60488319145976","97.60488319145976","97.60488319145976","84.35273479775961","84.35273479775961","84.35273479775961"
"423000","101.08754325990299","101.08754325990299","101.08754325990299","101.2539040809723","101.2539040809723","101.2539040809723","95.22975413963066","95.22975413963066","95.22975413963066","60.297357047149724","60.297357047149724","60.297357047149724"
"424000","100.8051062776501","100.8051062776501","100.8051062776501","100.63691938498525","100.63691938498525","100.63691938498525","93.58961113786472","93.58961113786472","93.58961113786472","79.50537774954897","79.50537774954897","79.50537774954897"
"425000","98.51645203176547","98.51645203176547","98.51645203176547","101.28393088640183","101.28393088640183","101.28393088640183","94.83691126456218","94.83691126456218","94.83691126456218","68.71283629091737","68.71283629091737","68.71283629091737"
"426000","90.06986420520788","90.06986420520788","90.06986420520788","96.86102644158711","96.86102644158711","96.86102644158711","93.64454745015543","93.64454745015543","93.64454745015543","84.15714382929984","84.15714382929984","84.15714382929984"
"427000","101.13264144611904","101.13264144611904","101.13264144611904","101.48258205787033","101.48258205787033","101.48258205787033","85.005009272611","85.005009272611","85.005009272611","79.57463899455874","79.57463899455874","79.57463899455874"
"428000","101.0283253993823","101.0283253993823","101.0283253993823","101.04828325227611","101.04828325227611","101.04828325227611","82.76712886017616","82.76712886017616","82.76712886017616","69.76319499293842","69.76319499293842","69.76319499293842"
"429000","97.35428793939218","97.35428793939218","97.35428793939218","100.60558604950818","100.60558604950818","100.60558604950818","91.07489171909353","91.07489171909353","91.07489171909353","70.28669877071869","70.28669877071869","70.28669877071869"
"430000","98.13715276256684","98.13715276256684","98.13715276256684","99.09269059909587","99.09269059909587","99.09269059909587","94.70313618129626","94.70313618129626","94.70313618129626","76.51437809552655","76.51437809552655","76.51437809552655"
"431000","99.60556029760129","99.60556029760129","99.60556029760129","100.74594634839838","100.74594634839838","100.74594634839838","97.65617731080555","97.65617731080555","97.65617731080555","83.26867877333342","83.26867877333342","83.26867877333342"
"432000","95.58520640674925","95.58520640674925","95.58520640674925","94.91380740880966","94.91380740880966","94.91380740880966","87.04791712761474","87.04791712761474","87.04791712761474","80.12604856506962","80.12604856506962","80.12604856506962"
"433000","100.90939331839567","100.90939331839567","100.90939331839567","97.6861479166948","97.6861479166948","97.6861479166948","98.4583768855375","98.4583768855375","98.4583768855375","80.33679844977102","80.33679844977102","80.33679844977102"
"434000","100.402095901968","100.402095901968","100.402095901968","100.65034737571841","100.65034737571841","100.65034737571841","91.8764247791084","91.8764247791084","91.8764247791084","71.45258155551568","71.45258155551568","71.45258155551568"
"435000","100.06944600493975","100.06944600493975","100.06944600493975","100.04665561015334","100.04665561015334","100.04665561015334","99.8429857757439","99.8429857757439","99.8429857757439","77.9285179811055","77.9285179811055","77.9285179811055"
"436000","101.40966377692521","101.40966377692521","101.40966377692521","93.40999173866662","93.40999173866662","93.40999173866662","97.2484766973201","97.2484766973201","97.2484766973201","82.0301547778878","82.0301547778878","82.0301547778878"
"437000","101.15703065918693","101.15703065918693","101.15703065918693","101.25037432994436","101.25037432994436","101.25037432994436","100.99631460214722","100.99631460214722","100.99631460214722","86.14703830938039","86.14703830938039","86.14703830938039"
"438000","99.67378652062757","99.67378652062757","99.67378652062757","101.355946265544","101.355946265544","101.355946265544","93.52000444387028","93.52000444387028","93.52000444387028","77.21350916479052","77.21350916479052","77.21350916479052"
"439000","100.64980303194243","100.64980303194243","100.64980303194243","101.1271329797534","101.1271329797534","101.1271329797534","100.98371066717841","100.98371066717841","100.98371066717841","71.2903564507972","71.2903564507972","71.2903564507972"
"440000","100.68246458573513","100.68246458573513","100.68246458573513","100.98361409485952","100.98361409485952","100.98361409485952","100.86336001314302","100.86336001314302","100.86336001314302","74.09781157521277","74.09781157521277","74.09781157521277"
"441000","97.81708958261189","97.81708958261189","97.81708958261189","100.85898138162617","100.85898138162617","100.85898138162617","95.0471730364742","95.0471730364742","95.0471730364742","85.62925271382123","85.62925271382123","85.62925271382123"
"442000","96.74308946020372","96.74308946020372","96.74308946020372","101.48005190910281","101.48005190910281","101.48005190910281","98.45543556755388","98.45543556755388","98.45543556755388","80.37804753701667","80.37804753701667","80.37804753701667"
"443000","101.2510806372058","101.2510806372058","101.2510806372058","101.24218016365492","101.24218016365492","101.24218016365492","98.33676106012489","98.33676106012489","98.33676106012489","81.91873602416374","81.91873602416374","81.91873602416374"
"444000","100.95806875998028","100.95806875998028","100.95806875998028","100.94049970981449","100.94049970981449","100.94049970981449","101.32813155366287","101.32813155366287","101.32813155366287","77.53269173878165","77.53269173878165","77.53269173878165"
"445000","101.03004666117018","101.03004666117018","101.03004666117018","100.61478623175961","100.61478623175961","100.61478623175961","93.89446613948337","93.89446613948337","93.89446613948337","79.64114327934904","79.64114327934904","79.64114327934904"
"446000","98.36783291466269","98.36783291466269","98.36783291466269","88.06405491346149","88.06405491346149","88.06405491346149","80.06777978993735","80.06777978993735","80.06777978993735","83.08249904293314","83.08249904293314","83.08249904293314"
"447000","100.8523858120068","100.8523858120068","100.8523858120068","101.16355472919733","101.16355472919733","101.16355472919733","97.49370739350078","97.49370739350078","97.49370739350078","66.95597525856803","66.95597525856803","66.95597525856803"
"448000","101.07359469474662","101.07359469474662","101.07359469474662","101.12349749402105","101.12349749402105","101.12349749402105","101.33525509174632","101.33525509174632","101.33525509174632","84.16311282621474","84.16311282621474","84.16311282621474"
"449000","101.04820693649734","101.04820693649734","101.04820693649734","100.99254437654488","100.99254437654488","100.99254437654488","94.19951161101872","94.19951161101872","94.19951161101872","79.38256255301464","79.38256255301464","79.38256255301464"
"450000","101.19158361178879","101.19158361178879","101.19158361178879","101.23760673755643","101.23760673755643","101.23760673755643","97.62558074582756","97.62558074582756","97.62558074582756","80.99146618566725","80.99146618566725","80.99146618566725"
"451000","101.1289277231548","101.1289277231548","101.1289277231548","100.80939349197504","100.80939349197504","100.80939349197504","96.12156217545629","96.12156217545629","96.12156217545629","71.41366967229855","71.41366967229855","71.41366967229855"
"452000","100.72445516483867","100.72445516483867","100.72445516483867","100.91780893495559","100.91780893495559","100.91780893495559","94.30263343449445","94.30263343449445","94.30263343449445","62.15343842056148","62.15343842056148","62.15343842056148"
"453000","98.71762634646448","98.71762634646448","98.71762634646448","101.72214628014228","101.72214628014228","101.72214628014228","93.34030452255976","93.34030452255976","93.34030452255976","72.93552952331395","72.93552952331395","72.93552952331395"
"454000","97.56630342524875","97.56630342524875","97.56630342524875","99.95279138795445","99.95279138795445","99.95279138795445","96.89210057240065","96.89210057240065","96.89210057240065","81.08431072578934","81.08431072578934","81.08431072578934"
"455000","100.73701018840208","100.73701018840208","100.73701018840208","100.83430498151043","100.83430498151043","100.83430498151043","97.30456492811167","97.30456492811167","97.30456492811167","90.04691248793866","90.04691248793866","90.04691248793866"
"456000","100.90278448268546","100.90278448268546","100.90278448268546","100.58431836676964","100.58431836676964","100.58431836676964","93.52091165072048","93.52091165072048","93.52091165072048","87.32119176842816","87.32119176842816","87.32119176842816"
"457000","88.55516646214959","88.55516646214959","88.55516646214959","90.34051405750297","90.34051405750297","90.34051405750297","89.29320402706543","89.29320402706543","89.29320402706543","81.02602876377605","81.02602876377605","81.02602876377605"
"458000","87.85182910075528","87.85182910075528","87.85182910075528","100.76561041059637","100.76561041059637","100.76561041059637","85.65485069447284","85.65485069447284","85.65485069447284","81.0386092952188","81.0386092952188","81.0386092952188"
"459000","100.09357989729834","100.09357989729834","100.09357989729834","100.86482117762404","100.86482117762404","100.86482117762404","94.8805374288035","94.8805374288035","94.8805374288035","86.87790788150079","86.87790788150079","86.87790788150079"
"460000","100.81564992811481","100.81564992811481","100.81564992811481","100.86338488360349","100.86338488360349","100.86338488360349","100.21618849708105","100.21618849708105","100.21618849708105","90.05990836981032","90.05990836981032","90.05990836981032"
"461000","101.06016749281395","101.06016749281395","101.06016749281395","100.84681083383637","100.84681083383637","100.84681083383637","99.16844773457458","99.16844773457458","99.16844773457458","79.94974805051315","79.94974805051315","79.94974805051315"
"462000","101.03692517938913","101.03692517938913","101.03692517938913","97.23359817606435","97.23359817606435","97.23359817606435","94.63575860179","94.63575860179","94.63575860179","66.74208078828397","66.74208078828397","66.74208078828397"
"463000","95.94031992750831","95.94031992750831","95.94031992750831","101.29313483280202","101.29313483280202","101.29313483280202","96.14596205981151","96.14596205981151","96.14596205981151","77.89838402849713","77.89838402849713","77.89838402849713"
"464000","101.3062742875367","101.3062742875367","101.3062742875367","98.4652580155918","98.4652580155918","98.4652580155918","82.68937601469372","82.68937601469372","82.68937601469372","84.73722689092604","84.73722689092604","84.73722689092604"
"465000","100.32633509250847","100.32633509250847","100.32633509250847","100.21916564810903","100.21916564810903","100.21916564810903","97.29662651822916","97.29662651822916","97.29662651822916","81.0587674781763","81.0587674781763","81.0587674781763"
"466000","101.05816735616635","101.05816735616635","101.05816735616635","96.55295855159652","96.55295855159652","96.55295855159652","98.58813956376935","98.58813956376935","98.58813956376935","84.10799368731469","84.10799368731469","84.10799368731469"
"467000","98.77193117386042","98.77193117386042","98.77193117386042","101.23418292938571","101.23418292938571","101.23418292938571","94.23897671502826","94.23897671502826","94.23897671502826","80.8083801744721","80.8083801744721","80.8083801744721"
"468000","101.17405609375334","101.17405609375334","101.17405609375334","101.19360593290236","101.19360593290236","101.19360593290236","99.84544114699209","99.84544114699209","99.84544114699209","83.31259003470267","83.31259003470267","83.31259003470267"
"469000","100.98370665058644","100.98370665058644","100.98370665058644","100.93029277554722","100.93029277554722","100.93029277554722","100.60949381305693","100.60949381305693","100.60949381305693","85.10252466762499","85.10252466762499","85.10252466762499"
"470000","100.98667140376627","100.98667140376627","100.98667140376627","101.08535094297324","101.08535094297324","101.08535094297324","99.10911686006503","99.10911686006503","99.10911686006503","61.63320002851037","61.63320002851037","61.63320002851037"
"471000","101.20434431574898","101.20434431574898","101.20434431574898","101.01288385922824","101.01288385922824","101.01288385922824","97.54634299458718","97.54634299458718","97.54634299458718","68.71124385383628","68.71124385383628","68.71124385383628"
"472000","100.83304929343868","100.83304929343868","100.83304929343868","100.36798218937508","100.36798218937508","100.36798218937508","91.37894084162278","91.37894084162278","91.37894084162278","87.35514537000032","87.35514537000032","87.35514537000032"
"473000","100.70806091405002","100.70806091405002","100.70806091405002","100.72271792347762","100.72271792347762","100.72271792347762","100.55756909481421","100.55756909481421","100.55756909481421","79.27444753353605","79.27444753353605","79.27444753353605"
"474000","100.83865329712194","100.83865329712194","100.83865329712194","100.52096664349183","100.52096664349183","100.52096664349183","99.24364439345634","99.24364439345634","99.24364439345634","94.87086756526291","94.87086756526291","94.87086756526291"
"475000","100.77236667638869","100.77236667638869","100.77236667638869","100.65791366848589","100.65791366848589","100.65791366848589","100.29122690097296","100.29122690097296","100.29122690097296","94.15282443464304","94.15282443464304","94.15282443464304"
"476000","101.2099907765865","101.2099907765865","101.2099907765865","101.11920203889039","101.11920203889039","101.11920203889039","86.85597444840045","86.85597444840045","86.85597444840045","76.27350905396334","76.27350905396334","76.27350905396334"
"477000","93.44103438131376","93.44103438131376","93.44103438131376","101.02951513443159","101.02951513443159","101.02951513443159","97.52291430239947","97.52291430239947","97.52291430239947","73.8941336086969","73.8941336086969","73.8941336086969"
"478000","100.77101383075816","100.77101383075816","100.77101383075816","100.76005837043422","100.76005837043422","100.76005837043422","100.5723522406502","100.5723522406502","100.5723522406502","82.56395411561212","82.56395411561212","82.56395411561212"
"479000","101.23863080871251","101.23863080871251","101.23863080871251","101.17813659520236","101.17813659520236","101.17813659520236","101.20852990109721","101.20852990109721","101.20852990109721","81.51647815113881","81.51647815113881","81.51647815113881"
"480000","102.0440693891514","102.0440693891514","102.0440693891514","101.18695450781195","101.18695450781195","101.18695450781195","91.44542531074622","91.44542531074622","91.44542531074622","93.04578595381734","93.04578595381734","93.04578595381734"
"481000","101.18504425230765","101.18504425230765","101.18504425230765","100.98439768084502","100.98439768084502","100.98439768084502","92.14631838525037","92.14631838525037","92.14631838525037","90.12620153130116","90.12620153130116","90.12620153130116"
"482000","101.05941342910883","101.05941342910883","101.05941342910883","101.0811689671268","101.0811689671268","101.0811689671268","92.04642668963588","92.04642668963588","92.04642668963588","71.63180668345221","71.63180668345221","71.63180668345221"
"483000","100.97974453356248","100.97974453356248","100.97974453356248","101.01592565193971","101.01592565193971","101.01592565193971","99.55505668199362","99.55505668199362","99.55505668199362","91.08836735806915","91.08836735806915","91.08836735806915"
"484000","100.97158716589543","100.97158716589543","100.97158716589543","101.36048449060817","101.36048449060817","101.36048449060817","99.15179546650229","99.15179546650229","99.15179546650229","81.81757278473731","81.81757278473731","81.81757278473731"
"485000","100.63365990679623","100.63365990679623","100.63365990679623","100.81106395677719","100.81106395677719","100.81106395677719","90.49003727758206","90.49003727758206","90.49003727758206","96.10442987370263","96.10442987370263","96.10442987370263"
"486000","100.82076027886669","100.82076027886669","100.82076027886669","100.59808037363767","100.59808037363767","100.59808037363767","97.40677339129788","97.40677339129788","97.40677339129788","77.32697089251847","77.32697089251847","77.32697089251847"
"487000","98.95289687492527","98.95289687492527","98.95289687492527","101.2667456036082","101.2667456036082","101.2667456036082","100.84324632414241","100.84324632414241","100.84324632414241","88.84909354769088","88.84909354769088","88.84909354769088"
"488000","101.51864027942052","101.51864027942052","101.51864027942052","101.31227893046544","101.31227893046544","101.31227893046544","100.95163102933104","100.95163102933104","100.95163102933104","96.33819653986383","96.33819653986383","96.33819653986383"
"489000","101.31422171313889","101.31422171313889","101.31422171313889","100.95104080164698","100.95104080164698","100.95104080164698","97.54311038448373","97.54311038448373","97.54311038448373","74.22684695162377","74.22684695162377","74.22684695162377"
"490000","98.79710374602386","98.79710374602386","98.79710374602386","101.10914833845399","101.10914833845399","101.10914833845399","85.18758265296381","85.18758265296381","85.18758265296381","90.53914714972522","90.53914714972522","90.53914714972522"
"491000","100.91317457759688","100.91317457759688","100.91317457759688","98.42644906445496","98.42644906445496","98.42644906445496","98.1139111362514","98.1139111362514","98.1139111362514","88.12909159118739","88.12909159118739","88.12909159118739"
"492000","100.60746395009848","100.60746395009848","100.60746395009848","100.78061642320372","100.78061642320372","100.78061642320372","100.76700603707039","100.76700603707039","100.76700603707039","87.28137220350284","87.28137220350284","87.28137220350284"
"493000","100.96573559750904","100.96573559750904","100.96573559750904","101.10510992819692","101.10510992819692","101.10510992819692","99.58554704970534","99.58554704970534","99.58554704970534","84.41464522354897","84.41464522354897","84.41464522354897"
"494000","101.35305445420177","101.35305445420177","101.35305445420177","101.3102192512824","101.3102192512824","101.3102192512824","87.08388320825719","87.08388320825719","87.08388320825719","71.67228889041172","71.67228889041172","71.67228889041172"
"495000","101.3804304189851","101.3804304189851","101.3804304189851","101.33767364291609","101.33767364291609","101.33767364291609","98.20904583339762","98.20904583339762","98.20904583339762","79.20483574239849","79.20483574239849","79.20483574239849"
"496000","88.5245272804017","88.5245272804017","88.5245272804017","98.58377758376218","98.58377758376218","98.58377758376218","91.73438943719489","91.73438943719489","91.73438943719489","78.1802270100289","78.1802270100289","78.1802270100289"
"497000","101.03146673177483","101.03146673177483","101.03146673177483","101.02966782465212","101.02966782465212","101.02966782465212","100.94834501831636","100.94834501831636","100.94834501831636","82.83721257784616","82.83721257784616","82.83721257784616"
"498000","97.85335876097518","97.85335876097518","97.85335876097518","101.45957455808534","101.45957455808534","101.45957455808534","86.84937322012684","86.84937322012684","86.84937322012684","81.62749712979867","81.62749712979867","81.62749712979867"
"499000","100.95963717529625","100.95963717529625","100.95963717529625","101.19748042886887","101.19748042886887","101.19748042886887","101.02792318619296","101.02792318619296","101.02792318619296","65.5379053401118","65.5379053401118","65.5379053401118"
"500000","100.74759841197776","100.74759841197776","100.74759841197776","101.03151387442544","101.03151387442544","101.03151387442544","93.97454240824908","93.97454240824908","93.97454240824908","81.24417186543444","81.24417186543444","81.24417186543444"
