"Step","Name: Prod-EDAC-pretrainAC20-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainAC20-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainAC20-hopper-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-pretrainBC20-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-pretrainBC20-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-pretrainBC20-hopper-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-noLN-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-noLN-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-noLN-hopper-medium - eval/normalized_score_mean__MAX","Name: Prod-EDAC-hopper-medium - eval/normalized_score_mean","Name: Prod-EDAC-hopper-medium - eval/normalized_score_mean__MIN","Name: Prod-EDAC-hopper-medium - eval/normalized_score_mean__MAX"
"2914","102.10822020523993","102.00358284858565","102.23595781354632","102.15214642509352","101.71005745821377","102.54127959409213","101.86472176142699","101.64975930166425","102.01603087448143","102.33137930611595","102.10071823827786","102.48088270586788"
"2925","102.14559765293491","101.73917672203643","102.41266867935806","97.53329863854218","88.7621763482416","101.9737868468236","101.92001664133618","101.78485608733851","102.0292645024908","101.69438523087008","101.13474586200833","102.09664985003914"
"2936","102.09701714616158","101.5605314910826","102.55852558563592","102.31047785453471","101.96498347293509","102.59076988400541","98.3730455744166","96.66173339884283","101.4383629504854","101.9505840038225","101.55121915910311","102.42971879545644"
"2947","101.71365991731109","101.57968157823021","101.97519226317237","97.46169734043697","88.2395253124605","102.07309694525844","100.7775046178466","99.04608839334836","102.37785631559254","102.0905706422072","101.5019203060852","102.45299456227549"
"2958","102.16136058446988","101.51586113326834","102.61379890193648","102.16738251604595","101.95408150977532","102.30725059204887","100.87058731735397","99.48670468021616","101.92454519840412","102.03401771944534","101.62691884979094","102.59051199965366"
"2969","102.10067367185157","101.88022328143","102.48427017160684","102.02389591055389","101.55841602415352","102.66214841273185","100.90710719531937","99.29876704196228","101.86966723396228","102.39042282993323","102.12149484445834","102.6457242502139"
"2980","101.70327244801524","100.97321817925523","102.0851673333111","101.53727507446722","100.4839365982938","102.30963508277912","101.77297719185349","101.6200566772888","101.94590219553706","101.78827180147509","101.47962578144224","101.97258397730958"
"2991","102.08894343769937","101.68518184104484","102.33994851121841","100.94887100574972","99.52644323437696","102.28459919389961","101.72319175505147","101.3536048074364","102.0805574835509","101.90423710807727","101.52837344563693","102.11390544494459"
"3002","102.01471412294877","101.78859954787691","102.45029083745328","102.06333134923928","101.73794697581859","102.61487093668109","101.60566893598563","100.9449000044226","102.0098755651645","102.27934404922155","101.73962966262773","102.91274091298376"
"3013","102.1350538697626","101.93818686498523","102.38017390657937","102.36696625848704","102.06467544255854","102.54886644085823","100.86758694890773","99.53369112137727","102.11337707459805","102.12220884655467","101.83434398655214","102.29723946164289"
"3024","102.01711780305628","101.48610716044766","102.44477456958025","100.84862255690524","98.37431560127284","102.41328185172071","101.77924109500076","100.90735031069565","102.3876241439169","102.12812062372416","101.84362680438429","102.4648556864882"
"3035","102.31482640524904","101.90133901853699","102.5233884383862","99.46084196873839","95.15039123094925","102.20769956044947","100.95888586667934","99.73550972857058","102.01936335206639","102.29507032709546","101.94062616990678","102.94146924471912"
"3046","102.25553359863517","102.08775603636329","102.41637362440395","102.11321522894666","101.87564134238045","102.28806331988295","101.66397491495091","101.32883852329421","102.05362818723594","102.56694688866958","101.95521581844616","103.09004795389573"
"3057","101.96521734097705","101.69287337005957","102.22080330400341","101.10681085460949","99.22926392425032","102.16453411239465","101.51951273081893","101.2486609121767","101.67592374254369","101.97417120288314","101.66220044435076","102.14069600277587"
"3068","102.05957346159666","101.89429060951092","102.29284258448239","100.31236974651655","97.30556004156408","102.1024217947913","101.73682022714854","101.4776377337748","102.12531315234388","101.85187664076155","101.64615758048934","102.2522835813885"
"3079","101.80967125159333","101.4722925677021","102.17153990482404","101.8736999468277","101.7362654848462","101.95891401912863","101.79609871062735","101.56256685682341","101.96051644517863","100.88150349288138","98.83580611611228","102.29942023838748"
"3090","101.64066669624077","101.24705541221513","101.9531164143214","100.10209091961362","96.56587554249967","101.96613266623223","101.54449635902911","101.18591898379495","102.02751733500205","102.18712880173275","101.92244253001594","102.34679304129403"
"3101","101.93410408304798","101.37762809760757","102.57921638590926","101.7060482306274","100.61959672730097","102.27941393687","101.5809237023277","101.07968998041551","102.05600889796008","102.09449832494147","101.86657838450802","102.52721283084182"
"3112","102.15804498042478","101.93343501472536","102.48842659261666","100.6645964048014","98.50626360459039","102.2053232917581","101.80572613575573","101.36242142562574","102.1291037804231","102.00895116363154","101.43217323945275","102.29792989186997"
"3123","102.0120908779556","101.85443556558235","102.27262921934638","101.54773424531675","99.92446006012285","102.73287628016051","101.46930832899501","100.90261724399177","102.18205185218957","102.23600184200461","102.12310203013342","102.31746992878804"
"3134","102.2497963820254","101.97241046155148","102.70801721574367","101.9479406390517","101.66764759712008","102.44926790074983","101.45012776814472","101.151649731673","101.99724828819744","101.97793844756718","101.30928053667996","102.37546922300749"
"3145","102.12986268134573","101.7068378126618","102.44101089985622","102.03401702529095","101.77074556697798","102.5538984171072","101.66103396974263","101.54619172679465","101.87039403834193","102.12920227235254","101.87659164154158","102.36380354522652"
"3156","101.91414290707577","101.81077025119198","102.05694014584614","101.96196374600702","101.88248102129884","102.01735538527161","101.85420845637238","101.67229760835947","101.95132398938722","101.93605733954162","101.67414582839933","102.37337677676359"
"3167","101.61541902094011","101.00961355249912","102.23940037001803","101.8705704020684","101.41984202154819","102.10217176815958","101.79447275968352","101.57099225893084","101.97397094067566","102.43050205617116","102.12843727439486","102.92122491087878"
"3178","102.1148819136835","101.3565395984261","102.72272173572563","102.01875571221461","101.61206793053375","102.62513430190415","101.33726912670697","100.75267550818167","102.12787291788031","101.64924567655764","101.61178882089627","101.69755466946148"
"3189","101.83743232611504","101.47611488472482","102.18098412757156","98.67494651444493","91.84751365081557","102.26286981087","101.51691848622347","101.02065159837655","101.82306699511753","102.21284641385729","101.81469917125932","102.73590957931079"
"3200","101.81089571415983","100.97509958713229","102.58508281227839","101.6779358016456","101.44324396547695","102.10490609985763","101.85862880973012","101.57774849764486","102.1242103725948","102.23721668933426","102.02219837392315","102.64403078402427"
"3211","101.77560379030069","101.36671224756932","102.21864903667412","98.0878722179657","90.81910871616944","101.95488212143474","101.88526220726054","101.64360482021456","102.07602484789314","102.27298919512297","102.11855013914341","102.48610502727192"
"3222","102.05745757436108","101.43057954454713","102.48538843106446","97.7012240482499","88.94680130370845","102.10207148941721","101.47363177357556","100.72267205661784","102.31308626627091","102.00052762908813","101.05575098217003","102.66371658082971"
"3233","101.87035961991387","101.41884966714207","102.10514174323006","102.00029621133716","101.77456541221456","102.29291852058468","101.36746914107256","100.95262271469387","102.00532213235692","102.13779357289086","102.04068463181713","102.20895769624128"
"3244","102.20715445288732","101.45554431548919","102.6666190529354","100.97006185819099","99.99717130661328","101.47180690379284","101.50658765224466","101.20689521838923","101.7426625893535","102.10862848089094","101.66812082422783","102.4874675628289"
"3255","102.2612732976274","102.02573165899332","102.4901316637777","102.06566699354846","101.46116936516884","102.66803302987208","101.89537857983134","101.75430247791337","102.16712437993944","101.82943108101183","101.1233409611066","102.21657148320759"
"3266","102.17142175396891","101.40692149418342","102.76823477280308","101.47715435108462","99.82978405283083","102.48264348644736","101.7290051075953","101.10493739876958","102.05022261280308","102.58571102597053","101.73677323364538","103.31700438150139"
"3277","101.54064397034433","101.32683711148175","101.69090584004613","100.98503329978068","98.40082687736586","102.42465586114699","101.36141867411106","100.95172619339414","101.79799915472509","102.37153321367835","102.30990178992296","102.41424360932385"
"3288","102.06869700026903","101.39613018857241","102.53985037664162","101.16244331771121","98.8344043931439","102.46846513093283","101.921050641293","101.75214850930112","102.1197958430021","102.30482645686747","101.87024686388047","102.66906148367852"
"3299","101.9626640870448","101.49927770584803","102.40011213245876","102.0626100650832","101.73022693792953","102.37300707219573","101.70714561626663","101.07902887916653","102.09492144197947","102.25306997049914","101.44887530515737","103.20962465135612"
